Inguinal hernia	HP:0000023
triangular epiphyses of the toes	HP:0010172
triangular end part of the toe bones	HP:0010172
triangular epiphysis of the toe	HP:0010172
triangular end part of the toe bone	HP:0010172
triangular end part of the pinky finger	HP:0009392
triangular epiphyses of the 5th finger	HP:0009392
triangular end part of the little finger	HP:0009392
delta - shaped epiphysis of the 5th finger	HP:0009392
delta - shaped epiphyses of the 5th finger	HP:0009392
triangular end part of the pinkie finger	HP:0009392
triangular epiphysis of the 5th finger	HP:0009392
speckled calcifications in end part of innermost long bone of the middle finger	HP:0009355
stippling of the epiphysis of the proximal phalanx of the 3rd finger	HP:0009355
speckled calcification in end part of innermost long bone of the middle finger	HP:0009355
fusion of the innermost big toe bone with the 1st long bone of foot	HP:0100488
synostosis of the proximal phalanx of the hallux with the 1st metatarsal	HP:0100488
coronary artery calcification	HP:0001717
pseudoepiphyses of the 4th finger	HP:0009400
rib fusion	HP:0000902
fuse rib	HP:0000902
fused ribs	HP:0000902
toe extensor amyotrophy	HP:0011916
medial calcification of small arteries	HP:0012458
medial calcification of small artery	HP:0012458
abnormal shape of posterior cranium	HP:0011217
abnormal shape of the back of the skull	HP:0011217
abnormal shape of posterior head	HP:0011217
abnormal shape of the occiput	HP:0011217
abnormal shape of the back of the head	HP:0011217
abnormal shape of posterior skull	HP:0011217
Hip Dysplasia	HP:0008807
dysplastic acetabulae	HP:0008807
Hip dysplasia	HP:0008807
ACETABULAR DYSPLASIA	HP:0008807
Hip Dislocation	HP:0008807
acetabular dysplasia	HP:0008807
acromicria	HP:0031878
abnormal sacroiliac joint morphology	HP:0100781
abnormality of the sacroiliac joint	HP:0100781
toe stiffness	HP:0025265
stiff toe	HP:0025265
musculotendinous retraction	HP:0031462
periostalgia	HP:0040165
Periostitides	HP:0040165
periostitis	HP:0040165
Periostitis [Disease/Finding]	HP:0040165
Periosteitis	HP:0040165
fragmentation of the epiphyses of the 2nd toe	HP:0100048
fragmentation of the epiphysis of the 2nd toe	HP:0100048
fragmentation of the end part of the 2nd toe bone	HP:0100048
exostosis of the forearm bone	HP:0003960
exostoses of the forearm bones	HP:0003960
aplasia / hypoplasia affect bone of the axial skeleton	HP:0009122
aplasia / hypoplasia affecting bones of the axial skeleton	HP:0009122
increased bone density in innermost bone of the middle finger	HP:0100909
sclerosis of the proximal phalanx of the 3rd finger	HP:0100909
increase bone density in innermost bone of the middle finger	HP:0100909
large distal femoral epiphysis	HP:0006438
enlargement of the distal femoral epiphysis	HP:0006438
enlargement of the outermost thighbone end part	HP:0006438
large distal femoral epiphyses	HP:0006438
small end part of the innermost bone of the 2nd toe	HP:0100130
small epiphysis of the proximal phalanx of the 2nd toe	HP:0100130
hyperplastic femoral trochanters	HP:0002822
hyperplasia of the femoral trochanter	HP:0002822
hyperplasia of the femoral trochanters	HP:0002822
hyperplastic femoral trochanter	HP:0002822
partial duplication of the middle pinky finger bone	HP:0009995
partial duplication of the middle pinkie finger bone	HP:0009995
partial duplication of the middle little finger bone	HP:0009995
partial duplication of the middle phalanx of the 5th finger	HP:0009995
broad 2nd toe	HP:0100040
wide 2nd toe	HP:0100040
lesser trochanter hypoplasia	HP:0008801
hypoplasia of the lesser trochanter	HP:0008801
hypoplasia of the less trochanter	HP:0008801
less trochanter hypoplasia	HP:0008801
tibial bowing	HP:0002982
bow shankbone	HP:0002982
bow shinbone	HP:0002982
bowed tibia	HP:0002982
bow tibia	HP:0002982
bowed shankbone	HP:0002982
bowed shinbone	HP:0002982
bowing of the tibia	HP:0002982
fracture shoulder bone	HP:0041245
fractured shoulder bone	HP:0041245
cone - shaped end part of the innermost bone of the 4th toe	HP:0100193
cone - shaped epiphysis of the proximal phalanx of the 4th toe	HP:0100193
speckled calcifications in the end part of the innermost bone of the big toe	HP:0010136
stippling of the epiphysis of the proximal phalanx of the hallux	HP:0010136
speckled calcification in the end part of the innermost bone of the big toe	HP:0010136
flattened cervical vertebral bodies	HP:0004558
cervical platyspondyly	HP:0004558
flatten cervical vertebral body	HP:0004558
irregular outermost thighbone end part	HP:0006407
irregular distal femoral epiphysis	HP:0006407
posterior rib gap	HP:0030282
dorsal rib defect	HP:0030282
receding lower jaw	HP:0000278
low jaw retrognathia	HP:0000278
retrognathia of lower jaw	HP:0000278
retrognathia of low jaw	HP:0000278
recede mandible	HP:0000278
receding mandible	HP:0000278
receding chin	HP:0000278
weak jaw	HP:0000278
retrogenia	HP:0000278
retrognathia	HP:0000278
recede low jaw	HP:0000278
lower jaw retrognathia	HP:0000278
Retrognathia [Disease/Finding]	HP:0000278
weak chin	HP:0000278
recede chin	HP:0000278
Premature epiphyseal closure	HP:0010588
premature epimetaphyseal fusion	HP:0010588
premature closure of epiphysis	HP:0010588
premature closure of epiphyses	HP:0010588
Epiphysis closure premature	HP:0010588
Epiphyseal early closing	HP:0010588
Closure premature epiphysis	HP:0010588
Epiphyses premature fusion	HP:0010588
fracture talus	HP:0041164
fractured talus	HP:0041164
spastic tetraparesis	HP:0001285
spastic quadriparesis	HP:0001285
Spastic quadraparesis (disorder)	HP:0001285
Spastic quadraparesis	HP:0001285
odontoid hypoplasia	HP:0003311
hypoplasia of the odontoid process	HP:0003311
hypoplastic odontoid process	HP:0003311
small odontoid process	HP:0003311
small odontoid peg	HP:0003311
Cortical thinning (humeral)	HP:0003869
humeral cortical thinning	HP:0003869
limited elbow extension and supination	HP:0005852
large cisterna magna	HP:0002280
enlarge cisterna magna	HP:0002280
mega cisterna magna	HP:0002280
Large magna cisterna	HP:0002280
enlarged cisterna magna	HP:0002280
skeletal muscle fibrosis	HP:0030951
muscle biopsy : fibrosis	HP:0030951
Muscle biopsy	HP:0030951
crowd wrist bone	HP:0006180
crowded carpal bones	HP:0006180
crowd carpal bone	HP:0006180
crowded wrist bones	HP:0006180
Supernumerary vertebra	HP:0002946
supernumerary vertebrae	HP:0002946
supernumerary vertebra	HP:0002946
increase anterioposterior diameter of chest	HP:0005253
increase anterioposterior diameter of thorax	HP:0005253
increased anterioposterior diameter of chest	HP:0005253
increased anterioposterior diameter of thorax	HP:0005253
stippling of the epiphysis of the distal phalanx of the 2nd finger	HP:0009511
speckled calcifications in end part of the outermost bone of the index finger	HP:0009511
speckled calcification in end part of the outermost bone of the index finger	HP:0009511
synostosis of the fourth and fifth metacarpal bones	HP:0005867
fuse 4th - 5th long bone of hand	HP:0005867
synostosis of the fourth and fifth metacarpal bone	HP:0005867
fused 4th - 5th long bones of hand	HP:0005867
4 - 5 metacarpal synostosis	HP:0005867
fuse fourth and fifth metacarpal	HP:0005867
fuse 4th - 5th metacarpal	HP:0005867
fused fourth and fifth metacarpals	HP:0005867
fused 4th - 5th metacarpals	HP:0005867
ring finger and little finger metacarpal synostosis	HP:0005867
aortic annulus calcification	HP:0033538
aortic annular calcification	HP:0033538
Herniation	HP:0100790
HERNIA	HP:0100790
[X]Hernia (disorder)	HP:0100790
Hernia NOS	HP:0100790
Unspecified hernia (disorder)	HP:0100790
hernia	HP:0100790
Hernia [Disease/Finding]	HP:0100790
Hernia - lesion (qualifier value)	HP:0100790
Hernia - lesion	HP:0100790
Hernia (morphologic abnormality)	HP:0100790
hernias	HP:0100790
Herniated tissue	HP:0100790
[X]Hernia	HP:0100790
Unspecified hernia	HP:0100790
osteoporotic metatarsal	HP:0004699
migratory arthritis	HP:0033037
migratory polyarthritis	HP:0033037
increased bone mineral density	HP:0011001
osteosclerosis	HP:0011001
increase bone mineral density	HP:0011001
increase bone density	HP:0011001
osteosclerosis of bones	HP:0011001
increased bone density	HP:0011001
Osteoscleroses	HP:0011001
osteosclerosis of bone	HP:0011001
Osteosclerosis [Disease/Finding]	HP:0011001
hyperextensibility of the knee	HP:0010500
small end part of the pinky toe bone	HP:0100085
small end part of the little toe bone	HP:0100085
small epiphyses of the 5th toe	HP:0100085
small epiphysis of the 5th toe	HP:0100085
small end part of the pinkie toe bone	HP:0100085
Juvenile osteochondrosis of hip AND/OR pelvis	HP:0005743
(Perthes' disease) or (Coxa plana)	HP:0005743
LEGG-PERTHES DISEASE	HP:0005743
Calve - Perthes' disease	HP:0005743
LCP	HP:0005743
Juvenile osteochondrosis of head of femur	HP:0005743
Perthe's disease of hip	HP:0005743
Calve-Perthes disease	HP:0005743
Pseudocoxalgia	HP:0005743
Legg-Calvé-Perthes Syndrome	HP:0005743
osteochondrosis of the femoral head	HP:0005743
perthes - like femoral head changes	HP:0005743
Perthes' disease	HP:0005743
Disease, Perthes	HP:0005743
Disease, Legg-Perthes	HP:0005743
Calve-Perthes	HP:0005743
avascular necrosis of the capital femoral epiphysis	HP:0005743
coxa plana <2>	HP:0005743
Coxa Plana	HP:0005743
Perthes' disease - osteochondritis of the femoral head	HP:0005743
Legg-Perthes Disease [Disease/Finding]	HP:0005743
Legg-Calve-Perthes Disease [Disease/Finding]	HP:0005743
Perthe's disease	HP:0005743
Legg-Calve-Perthes disease	HP:0005743
Legg-Calve-Perthes Syndrome	HP:0005743
coxa plana	HP:0005743
Perthes disease	HP:0005743
perthes - like femoral head change	HP:0005743
osteonecrosis of the femoral head	HP:0005743
Osteochondritis Deformans	HP:0005743
Legg-Calvé-Perthes Disease	HP:0005743
morbus legg - calve - perthes	HP:0005743
legg - perthes disease	HP:0005743
Disease, Calve-Perthes	HP:0005743
Legg-Calve-Perthes Disease	HP:0005743
Perthe's disease (disorder)	HP:0005743
Coxa plana (disorder)	HP:0005743
legg - calve - perthes syndrome	HP:0005743
PERTHES DISEASE	HP:0005743
LCPD	HP:0005743
Perthes Disease	HP:0005743
Legg Perthes Disease	HP:0005743
Coxa Plana <1>	HP:0005743
Osteochondrosis of Legg-Calve-Perthes	HP:0005743
Legg-Perthes Disease	HP:0005743
(Perthes' disease) or (Coxa plana) (disorder)	HP:0005743
diaphyseal sclerosis of the upper limbs	HP:0003860
increased bone density in central part of long bone of upper limbs	HP:0003860
increase bone density in central part of long bone of upper limb	HP:0003860
diaphyseal sclerosis of the upper limb	HP:0003860
cone - shaped end part of the middle bone of the ring finger	HP:0009216
cone - shaped epiphysis of the middle phalanx of the 4th finger	HP:0009216
fragmentation of the end part of the innermost bone of the 4th toe	HP:0100195
fragmentation of the epiphysis of the proximal phalanx of the 4th toe	HP:0100195
absent innermost bone of the 3rd toe	HP:0100384
absent proximal phalanx of the 3rd toe	HP:0100384
aplasia of the proximal phalanx of the 3rd toe	HP:0100384
anterior wedging of t11	HP:0004573
wedge - shape 11th thoracic vertebra	HP:0004573
wedge - shaped 11th thoracic vertebra	HP:0004573
anterior wedging of the 11th thoracic vertebra	HP:0004573
proximal radial head dislocation	HP:0005070
thickening of connective tissue of innermost finger bone	HP:0006175
proximal phalangeal periosteal thicken	HP:0006175
proximal phalangeal periosteal thickening	HP:0006175
speckled calcification in end part of the middle bone of the middle finger	HP:0009330
stippling of the epiphysis of the middle phalanx of the 3rd finger	HP:0009330
speckled calcifications in end part of the middle bone of the middle finger	HP:0009330
aplasia / hypoplasia of fingers	HP:0006265
aplasia / hypoplasia of finger	HP:0006265
absent / underdeveloped fingers	HP:0006265
absent / underdevelop finger	HP:0006265
absent / small finger	HP:0006265
absent / small fingers	HP:0006265
radial club hand	HP:0004059
Radial dysplasia	HP:0004059
first metatarsal hypoplastic	HP:0010105
short first metatarsal	HP:0010105
first metatarsals hypoplastic	HP:0010105
short 1st long bone of foot	HP:0010105
first metatarsal hypoplasia	HP:0010105
duplicated calf bone	HP:0010503
duplicate calf bone	HP:0010503
fibular duplication	HP:0010503
irregular maturation of the end part of the long bone in upper arm	HP:0003897
irregular ossification of the humeral epiphysis	HP:0003897
irregular ossification of the humeral epiphyses	HP:0003897
cervical vertebral bodies with decreased anteroposterior diameter	HP:0008483
cervical vertebral body with decreased anteroposterior diameter	HP:0008483
narrow joint spaces of wrist	HP:0004048
narrow joint space of wrist	HP:0004048
flattended head of long bone in upper arm	HP:0003888
flattened humeral heads	HP:0003888
flatten humeral head	HP:0003888
abnormality of the hip bone	HP:0003272
abnormality of the hip	HP:0003272
abnormal hip bone morphology	HP:0003272
abnormality of the hips	HP:0003272
exercise - induced muscle fatigue	HP:0009020
muscle abnormality relate to mitochondrial dysfunction	HP:0003800
muscle abnormality related to mitochondrial dysfunction	HP:0003800
exostosis of hand bone	HP:0004276
exostoses of hand bones	HP:0004276
spasticity , progressive	HP:0002191
progressive spasticity	HP:0002191
complete duplication of the middle phalanx of the 3rd toe	HP:0100410
complete duplication of the middle bone of the 3rd toe	HP:0100410
complete duplication of the middle phalanx of the third toe	HP:0100410
bow calf bone	HP:0010502
bowed calf bone	HP:0010502
fibular bowing	HP:0010502
complete duplication of the first metacarpal	HP:0009615
complete duplication of the first long bone of hand	HP:0009615
broad innermost bone of the pinky toe	HP:0100430
broad innermost bone of the little toe	HP:0100430
broad innermost bone of the pinkie toe	HP:0100430
broad proximal phalanx of the 5th toe	HP:0100430
fatty tumor on the eyelid	HP:0040164
fatty tumors on the eyelids	HP:0040164
Fatty tumors on upper eyelids	HP:0040164
lipoma of eyelid	HP:0040164
lipomas of eyelids	HP:0040164
Lipomas of upper eyelids	HP:0040164
Lipomas of upper lids	HP:0040164
fatty tumours on the eyelids	HP:0040164
fatty tumour on the eyelid	HP:0040164
pseudoepiphyses of the phalanges of the hand	HP:0010235
pseudoepiphysis of the finger	HP:0010235
pseudoepiphysis of the fingers	HP:0010235
pseudoepiphyses of the phalanx of the hand	HP:0010235
fibular deviation of the 4th toe	HP:0100340
Skin bacterial infection	HP:0100658
skin infection	HP:0100658
Skin Diseases, Bacterial [Disease/Finding]	HP:0100658
bacterial infection of skin	HP:0100658
Diseases, Bacterial Skin	HP:0100658
Cellulitis (disorder)	HP:0100658
Skin Disease, Bacterial	HP:0100658
Cellulitis NOS	HP:0100658
Cellulitis (morphologic abnormality)	HP:0100658
Bacterial Skin Diseases	HP:0100658
CELLULITIS	HP:0100658
Bacterial Skin Disease	HP:0100658
Disease, Bacterial Skin	HP:0100658
Bacterial Skin Disorder	HP:0100658
Skin Diseases, Bacterial	HP:0100658
skin infections	HP:0100658
Cellulitis [Disease/Finding]	HP:0100658
Cellulitis NOS (disorder)	HP:0100658
obsolete cellulitis due to immunodeficiency	HP:0100658
cellulitis	HP:0100658
claw toe deformity	HP:0034397
reduced muscle fiber alpha dystroglycan	HP:0030099
reduce muscle fibre alpha dystroglycan	HP:0030099
reduced muscle fibre alpha dystroglycan	HP:0030099
reduce muscle fiber alpha dystroglycan	HP:0030099
MULTIMINICORE DISEASE WITH EXTERNAL OPHTHALMOPLEGIA	HP:0003789
Minicore Myopathy with External Ophthalmoplegia	HP:0003789
MULTIMINICORE MYOPATHY MULTICORE MYOPATHY WITH EXTERNAL OPHTHALMOPLEGIA	HP:0003789
MULTIMINICORE MYOPATHY	HP:0003789
MULTICORE MYOPATHY	HP:0003789
MULTICORE MYOPATHY WITH EXTERNAL OPHTHALMOPLEGIA	HP:0003789
minicore myopathy	HP:0003789
MINICORE MYOPATHY	HP:0003789
osteomyelitis , especially of the mandible	HP:0007626
low jaw bone infection	HP:0007626
mandibular osteomyelitis	HP:0007626
Osteomyelitis of mandible	HP:0007626
lower jaw bone infection	HP:0007626
helix , crus , serpiginous	HP:0011257
serpiginous crus of helix	HP:0011257
irregular end part of the little finger bone	HP:0009387
irregular end part of the pinky finger bones	HP:0009387
irregular end part of the pinkie finger bone	HP:0009387
irregular end part of the little finger bones	HP:0009387
irregular end part of the pinkie finger bones	HP:0009387
irregular epiphyses of the 5th finger	HP:0009387
irregular epiphysis of the 5th finger	HP:0009387
irregular end part of the pinky finger bone	HP:0009387
uneven increase in bone density in the innermost bone of the middle finger	HP:0009454
patchy sclerosis of the proximal phalanx of the 3rd finger	HP:0009454
abnormality of bony orbit of skull	HP:3000030
abnormality of the orbital bones of skull	HP:3000030
abnormality of bone of the orbit of the skull	HP:3000030
abnormality of bones of the orbit of the skull	HP:3000030
abnormal morphology of bony orbit of skull	HP:3000030
abnormality of the bony eye socket	HP:3000030
abnormality of the orbital bone of skull	HP:3000030
absent / small pubic bone	HP:0009104
absent / underdeveloped pubic bones	HP:0009104
aplasia / hypoplasia of the pubic bone	HP:0009104
hypoplastic / aplastic pubic bones	HP:0009104
absent / small pubic bones	HP:0009104
absent / underdevelop pubic bone	HP:0009104
hypoplastic / aplastic pubic bone	HP:0009104
symphalangism affecting the distal phalanx of the 3rd toe	HP:0100476
fused outermost bone of 3rd toe	HP:0100476
symphalangism affect the distal phalanx of the 3rd toe	HP:0100476
fuse outermost bone of 3rd toe	HP:0100476
adrenal calcification	HP:0010512
delay carpal ossification	HP:0001216
delayed maturation of carpal bones	HP:0001216
obsolete severe carpal ossification delay	HP:0001216
delayed ossification of carpal bones	HP:0001216
delayed carpal bone age	HP:0001216
carpal delay ossification	HP:0001216
delay maturation of wrist bone	HP:0001216
delay carpal bone age	HP:0001216
delayed maturation of wrist bone	HP:0001216
delay ossification of carpal bone	HP:0001216
carpal delayed ossification	HP:0001216
delayed carpal ossification	HP:0001216
delay maturation of carpal bone	HP:0001216
aplasia / hypoplasia of the 4th metacarpal	HP:0010042
absent / small 4th long bone of hand	HP:0010042
absent / underdeveloped 4th long bone of hand	HP:0010042
absent / underdevelop 4th long bone of hand	HP:0010042
short long bone of upper arm	HP:0005792
short humeri	HP:0005792
humeral shortening	HP:0005792
hypoplastic humerus	HP:0005792
short humerus	HP:0005792
short upper arms	HP:0005792
short upper arm	HP:0005792
humeral hypoplasia	HP:0005792
facial fat atrophy	HP:0009019
progressive loss of facial adipose tissue	HP:0009019
progressive loss of facial subcutaneous adipose tissue	HP:0009019
progressive loss of facial fat	HP:0009019
atrophy of facial adipose tissue	HP:0009019
progressive loss of subcutaneous adipose tissue from face	HP:0009019
facial fat wasting	HP:0009019
loss of subcutaneous adipose tissue from face , progressive	HP:0009019
accelerated bone age after puberty	HP:0002805
accelerate bone age after puberty	HP:0002805
bullet - shaped phalanges of the 4th toe	HP:0010373
bullet - shaped 4th toe phalanx	HP:0010373
bullet - shaped bones of the 4th toe	HP:0010373
bullet - shaped phalanx of the 4th toe	HP:0010373
bullet - shape 4th toe phalanx	HP:0010373
bullet - shaped bone of the 4th toe	HP:0010373
elevated imprint of the transverse sinuses	HP:0000930
thinning and bulging of occipital bone over the transverse sinus	HP:0000930
thinning and bulging of posterior skull bone over the transverse sinus	HP:0000930
elevated imprint of occipital bone over the transverse sinuses	HP:0000930
elevated imprint of posterior skull bones over the transverse sinuses	HP:0000930
elevate imprint of occipital bone over the transverse sinus	HP:0000930
thinning and bulging of occipital bone over the transverse sinuses	HP:0000930
elevate imprint of the transverse sinus	HP:0000930
elevate imprint of posterior skull bone over the transverse sinus	HP:0000930
thinning and bulging of posterior skull bones over the transverse sinuses	HP:0000930
bracket shaped end part of the outermost bone of the 4th toe	HP:0100170
bracket shape end part of the outermost bone of the 4th toe	HP:0100170
bracket epiphysis of the distal phalanx of the 4th toe	HP:0100170
irregular end part of thumb outermost bone	HP:0009680
irregular epiphysis of the distal phalanx of the thumb	HP:0009680
wasting of muscles near the body	HP:0007126
muscle atrophy , proximal	HP:0007126
symmetrical , proximal limb muscle atrophy	HP:0007126
proximal amyotrophy	HP:0007126
proximal muscle atrophy	HP:0007126
symmetric proximal muscular atrophy	HP:0007126
wasting of muscle near the body	HP:0007126
proximal muscle waste	HP:0007126
proximal muscle wasting	HP:0007126
nemaline bodies	HP:0003798
nemaline body	HP:0003798
nemaline rod	HP:0003798
nemaline rods	HP:0003798
abnormal mandible coronoid process morphology	HP:3000078
abnormality of mandible coronoid process	HP:3000078
cone - shaped epiphyses of the 3rd finger	HP:0009412
cone - shaped end part of middle finger bone	HP:0009412
cone - shaped epiphysis of the 3rd finger	HP:0009412
Congenital talipes valgus	HP:0004684
TALIPES VALGUS	HP:0004684
talipes valgus	HP:0004684
Talipes valgus ICD9CM:754.60	HP:0004684
Talipes valgus, congenital	HP:0004684
Congenital valgus deformity of foot, unspecified	HP:0004684
POSTAXIAL POLYDACTYLY, TYPE A	HP:0100259
postaxial polydactyly	HP:0100259
PAPA1	HP:0100259
postaxial hexadactyly	HP:0100259
polydactyly , postaxial	HP:0100259
Polydactyly, Postaxial	HP:0100259
POLYDACTYLY, POSTAXIAL	HP:0100259
normal density transverse bands in metaphyses of the upper limbs	HP:0003852
normal density transverse band in metaphyses of the upper limb	HP:0003852
superior rib anomaly	HP:0005820
superior rib anomalies	HP:0005820
myocardial calcification	HP:0006690
calcified myocardium	HP:0006690
webbed 2nd - 3rd fingers	HP:0001233
syndactyly 2nd - 3rd fingers	HP:0001233
syndactyly , 2 - 3 finger	HP:0001233
2 - 3 finger syndactyly	HP:0001233
syndactyly 2nd - 3rd finger	HP:0001233
web 2nd - 3rd finger	HP:0001233
2/3 syndactyly of fingers	HP:0001233
abnormality of the fascia	HP:0100536
abnormality of musculature of soft palate	HP:0430014
abnormality of soft palate muscle	HP:0430014
abnormality of soft palate muscles	HP:0430014
congenital small head circumference	HP:0011451
congenital microcephaly	HP:0011451
small head circumference present at birth	HP:0011451
congenital small head	HP:0011451
decrease head circumference present at birth	HP:0011451
microcephaly present at birth	HP:0011451
congenital small skull	HP:0011451
small cranium present at birth	HP:0011451
head circumference small for gestational age	HP:0011451
primary microcephaly	HP:0011451
small skull present at birth	HP:0011451
congenital decrease head circumference	HP:0011451
congenital decreased head circumference	HP:0011451
small head present at birth	HP:0011451
decreased head circumference present at birth	HP:0011451
extra index finger	HP:0009946
polydactyly affect the 2nd finger	HP:0009946
polydactyly affecting the 2nd finger	HP:0009946
fragmentation of the epiphyses of the proximal phalanges of the hand	HP:0010272
fragmentation of the end part of the innermost hand bones	HP:0010272
fragmentation of the end part of the innermost hand bone	HP:0010272
fragmentation of the epiphysis of the proximal phalanx of the hand	HP:0010272
Corneal Injuries	HP:0000559
Corneal scar	HP:0000559
Scars, Corneal	HP:0000559
Scar, Corneal	HP:0000559
Corneal Scar	HP:0000559
Cicatrix corneal	HP:0000559
corneal scar	HP:0000559
SCAR, CORNEAL	HP:0000559
corneal scarring	HP:0000559
Scar, corneal	HP:0000559
Scar corneal	HP:0000559
Corneal scar NOS	HP:0000559
CORNEAL SCAR	HP:0000559
ethmoidal encephalocele	HP:0004478
partial duplication of the innermost 2nd toe bone	HP:0010423
partial duplication of the proximal phalanx of the 2nd toe	HP:0010423
partial duplication of the proximal phalanx of the second toe	HP:0010423
curve toe bone	HP:0010176
curved phalanges of the toes	HP:0010176
curved toe bone	HP:0010176
curved toe phalanx	HP:0010176
curve phalanx of the toe	HP:0010176
curve toe phalanx	HP:0010176
bulging of the costochondral junction	HP:0000893
expand terminal portion of crus of helix	HP:0011259
expanded terminal portion of crus of helix	HP:0011259
helix , crus , expand terminal portion	HP:0011259
helix , crus , expanded terminal portion	HP:0011259
intermittent episodes of respiratory insufficiency due to muscle weakness	HP:0004889
intermittent episode of respiratory insufficiency due to muscle weakness	HP:0004889
abnormal muscle tone	HP:0003808
TAPERED FINGERS	HP:0001182
tapered fingers	HP:0001182
malformation of fingers tapering (physical finding)	HP:0001182
taper finger	HP:0001182
tapering fingers	HP:0001182
tapered fingertips	HP:0001182
malformation of fingers tapering	HP:0001182
tapered finger	HP:0001182
distally tapering fingers	HP:0001182
taper fingertip	HP:0001182
distally taper finger	HP:0001182
Brachydactyly, Type B1	HP:0005831
BRACHYDACTYLY, TYPE B	HP:0005831
type b brachydactyly	HP:0005831
abnormality of fontanelles	HP:0011328
anomaly of the fontanelle	HP:0011328
anomaly of the fontanelles	HP:0011328
abnormality of fontanelle	HP:0011328
abnormality of the abdominal musculature	HP:0010991
abnormal morphology of the abdominal musculature	HP:0010991
Connective tissue nevus <2>	HP:0100898
Connective tissue nevus <1>	HP:0100898
Connective tissue nevus of skin (disorder)	HP:0100898
Connective tissue naevus	HP:0100898
connective tissue nevi	HP:0100898
Connective Tissue Nevus	HP:0100898
Connective tissue nevus	HP:0100898
connective tissue nevus	HP:0100898
Connective tissue nevus of skin	HP:0100898
CONNECTIVE TISSUE NEVUS	HP:0100898
Connective tissue naevus of skin	HP:0100898
abnormality of skeletal muscle fiber size	HP:0012084
abnormality of skeletal muscle fibre size	HP:0012084
absent / small toe	HP:0001991
aplasia / hypoplasia of toe	HP:0001991
absent / hypoplastic toe	HP:0001991
Aplastic/hypoplastic phalanges (feet)	HP:0001991
absent / underdevelop toe	HP:0001991
ABSENT/HYPOPLASTIC TOES	HP:0001991
aplastic / hypoplastic toe phalanx	HP:0001991
absent / hypoplastic toes	HP:0001991
aplastic / hypoplastic toe phalanges	HP:0001991
absent / underdeveloped toe	HP:0001991
small finger	HP:0030033
abnormality of head size	HP:0000240
abnormality of cranium size	HP:0000240
abnormality of skull size	HP:0000240
uneven head shape	HP:0000267
abnormality of head shape	HP:0000267
cranial vault asymmetry	HP:0000267
asymmetry of head	HP:0000267
cranial asymmetry	HP:0000267
abnormality of cranial vault shape	HP:0000267
malformation of head shape	HP:0000267
abnormality of cranium shape	HP:0000267
malformation of cranial vault shape	HP:0000267
asymmetry of cranium	HP:0000267
malformation of cranium shape	HP:0000267
abnormality of the clavicle	HP:0000889
abnormal clavicles	HP:0000889
ABNORMAL CLAVICLES	HP:0000889
abnormal clavicle	HP:0000889
abnormal clavicle morphology	HP:0000889
abnormal collarbone	HP:0000889
progressive intervertebral space narrowing	HP:0004622
cone - shaped epiphysis of the 1st metatarsal	HP:0010151
cone - shaped end part of the 1st long bone of foot	HP:0010151
cervical spine instability	HP:0010646
Cervical spine instability (disorder)	HP:0010646
sterile arthritis	HP:0040310
abnormality of mandible symphysis	HP:3000079
abnormal mandibular symphysis morphology	HP:3000079
Abnormality of mandibular symphysis	HP:3000079
joint contracture of the 5th toe	HP:0010345
flexion contracture of the 5th toe	HP:0010345
joint contractures of the 5th toe	HP:0010345
bracket epiphysis of the proximal phalanx of the 3rd toe	HP:0100158
bracket shape end part of the innermost bone of 3rd toe	HP:0100158
bracket shaped end part of the innermost bone of 3rd toe	HP:0100158
sausage fingers	HP:0031090
sausage finger	HP:0031090
finger dactylitis	HP:0031090
ectopic ossification in muscle tissue	HP:0011987
calcification of muscle tissue	HP:0011987
contractures of the large joints	HP:0005781
contracture of the large joint	HP:0005781
absent / underdeveloped pelvis	HP:0009103
absent / small pelvis	HP:0009103
absent / underdevelop pelvis	HP:0009103
aplasia / hypoplasia involve the pelvis	HP:0009103
aplasia / hypoplasia involving the pelvis	HP:0009103
fragmentation of the end part of the ring finger bone	HP:0009397
fragmentation of the epiphysis of the 4th finger	HP:0009397
fragmentation of the end part of the ring finger bones	HP:0009397
fragmentation of the epiphyses of the 4th finger	HP:0009397
patchy sclerosis of the middle phalanx of the 4th toe	HP:0100462
uneven increase in bone density in middle bone of the 4th toe	HP:0100462
abnormality of muscle size	HP:0030236
Pigeon Toed	HP:0001840
Metatarsal Varus	HP:0001840
Metatarsus Adductovarus	HP:0001840
Metatarsus Adductus	HP:0001840
[D]In-toeing (context-dependent category)	HP:0001840
front half of foot turn inward	HP:0001840
Metatarsus Varus [Disease/Finding]	HP:0001840
forefoot varus	HP:0001840
Intoeing	HP:0001840
Overlapping toe - acquired	HP:0001840
metatarsus adductus	HP:0001840
In-toeing	HP:0001840
Toe, overlapping - acquired	HP:0001840
intoe	HP:0001840
[D]In-toeing (situation)	HP:0001840
In-Toeing	HP:0001840
[D]In-toeing	HP:0001840
front half of foot turns inward	HP:0001840
Intoing	HP:0001840
metatarsus adductovarsus	HP:0001840
Pigeon toe	HP:0001840
Metatarsus Varus	HP:0001840
Toeing In	HP:0001840
metatarsus varus	HP:0001840
Pigeon-Toed	HP:0001840
Pigeon toe (finding)	HP:0001840
fibrous syngnathia	HP:0009754
fusion of the alveolar ridges	HP:0009754
fusion of the alveolar ridge	HP:0009754
alveolar synechiae	HP:0009754
