Inguinal hernia	HP:0000023
carcinoma of the esophagus	HP:0011459
Esophageal Cancer <3>	HP:0011459
Carcinoma;esophagus	HP:0011459
Esophageal cancer, NOS	HP:0011459
Carcinoma of esophagus	HP:0011459
Cancer of oesophagus	HP:0011459
Carcinoma of oesophagus	HP:0011459
Cancer of Esophagus	HP:0011459
Carcinoma of esophagus (disorder)	HP:0011459
Carcinoma of oesophagus NOS	HP:0011459
Esophagus Carcinoma	HP:0011459
esophageal cancer	HP:0011459
Carcinoma of oesophagus (disorder)	HP:0011459
Oesophageal carcinoma	HP:0011459
Carcinoma, oesophagus	HP:0011459
Carcinoma of Esophagus	HP:0011459
Carcinoma of esophagus NOS	HP:0011459
Carcinoma of the Esophagus	HP:0011459
Cancer of Esophagus <2>	HP:0011459
Carcinoma, esophagus	HP:0011459
Oesophageal carcinoma NOS	HP:0011459
Esophageal Cancer	HP:0011459
Esophageal Carcinoma	HP:0011459
Cancer of the Esophagus <2>	HP:0011459
Esophageal carcinoma NOS	HP:0011459
Cancer of the Esophagus	HP:0011459
esophageal carcinoma	HP:0011459
duodenal arteriovenous malformation	HP:0031342
Diverticulum, Colonic	HP:0002253
colon diverticulum	HP:0002253
colonic diverticula	HP:0002253
Diverticulum, Colon	HP:0002253
Colon Diverticulum	HP:0002253
Diverticular disease of colon	HP:0002253
colonic diverticulum	HP:0002253
colon diverticula	HP:0002253
Diverticula of colon	HP:0002253
colonic diverticulosis	HP:0002253
Diverticulosis, Colonic	HP:0002253
Diverticula, Colon	HP:0002253
Colonic Diverticulum	HP:0002253
Colonic Diverticulosis	HP:0002253
Diverticula, Colonic	HP:0002253
Diverticula of colon <1>	HP:0002253
Diverticulosis of the colon	HP:0002253
Colonic Diverticula	HP:0002253
Diverticula of colon <2>	HP:0002253
Diverticulosis, Colonic [Disease/Finding]	HP:0002253
Colon Diverticula	HP:0002253
Diverticulosis of colon	HP:0002253
Diverticulum, Colon [Disease/Finding]	HP:0002253
diverticulum; colon	HP:0002253
diverticulosis; colon	HP:0002253
abdominal situs ambiguus	HP:0031565
Chronic aggressive hepatitis (disorder)	HP:0200120
Hepatitis, Chronic	HP:0200120
Hepatitis chronic active	HP:0200120
Chronic aggressive hepatitis	HP:0200120
Active Hepatitis, Chronic	HP:0200120
chronic active hepatitis	HP:0200120
Hepatitis, Chronic Active	HP:0200120
hepatitis , chronic active	HP:0200120
Chronic active hepatitis (disorder)	HP:0200120
Aggressive chronic hepatitis	HP:0200120
Chronic Active Hepatitides	HP:0200120
Chronic Active Hepatitis	HP:0200120
Hepatitides, Chronic Active	HP:0200120
Active chronic hepatitis	HP:0200120
HEPATITIS, CHRONIC ACTIVE	HP:0200120
CAH	HP:0200120
Active Hepatitides, Chronic	HP:0200120
not able to finish a normal - sized meal	HP:0033842
feel full quickly when eat	HP:0033842
not able to finish a normal - size meal	HP:0033842
feeling full quickly when eating	HP:0033842
early satiety	HP:0033842
abdominal mass	HP:0031500
Colonic Neoplasm	HP:0100273
Colon neoplasia	HP:0100273
Neoplasm of the Colon	HP:0100273
Colonic Neoplasms [Disease/Finding]	HP:0100273
Colonic Neoplasms	HP:0100273
Colon Tumor	HP:0100273
Neoplasms, Colon	HP:0100273
Neoplasm, Colon	HP:0100273
Neoplasm of Colon	HP:0100273
Tumor of the Colon	HP:0100273
Colonic Mass	HP:0100273
Colonic Tumor	HP:0100273
neoplasm of the colon	HP:0100273
colon tumour	HP:0100273
Colon neoplasm NOS	HP:0100273
Colon Neoplasm	HP:0100273
colon tumor	HP:0100273
Neoplasm, Colonic	HP:0100273
Neoplasms, Colonic	HP:0100273
Tumor of Colon	HP:0100273
Colon neoplasm	HP:0100273
Colonic neoplasm NOS	HP:0100273
Colon Neoplasms	HP:0100273
hypoplastic umbilicus	HP:0034453
umbilicus hypoplastic	HP:0034453
duodenal atrophy	HP:0012414
abnormality of the ileum	HP:0001549
abnormal ileum morphology	HP:0001549
adenocarcinoma, small intestine	HP:0040274
adenocarcinoma of the small intestine	HP:0040274
Small Intestinal Adenocarcinoma	HP:0040274
Adenocarcinoma of Small Bowel	HP:0040274
small bowel adenocarcinoma	HP:0040274
Adenocarcinoma - small intest.	HP:0040274
Adenocarcinoma of the Small Bowel	HP:0040274
small intestine adenocarcinoma	HP:0040274
Small intestine adenocarcinoma NOS	HP:0040274
Small intestine adenocarcinoma	HP:0040274
Small Bowel Adenocarcinoma	HP:0040274
Adenocarcinoma of Small Intestine	HP:0040274
Adenocarcinoma of the Small Intestine	HP:0040274
Volvulus, Intestinal	HP:0002580
Volvulus (disorder)	HP:0002580
volvulus	HP:0002580
Volvulus (& [torsion of bowel]) (disorder)	HP:0002580
Knotting of intestine, bowel, or colon	HP:0002580
VOLVULUS OF INTESTINE	HP:0002580
Volvulus (& [torsion of bowel])	HP:0002580
Torsion of intestine, bowel, or colon	HP:0002580
Volvulus NOS	HP:0002580
Volvulus NOS (disorder)	HP:0002580
Intestinal volvulus	HP:0002580
Torsion of bowel	HP:0002580
Volvulus of bowel	HP:0002580
Intestinal Volvulus	HP:0002580
volvulu	HP:0002580
Strangulation of intestine, bowel, or colon	HP:0002580
Twist of intestine, bowel, or colon	HP:0002580
Volvulus, Intestine	HP:0002580
Volvulus ICD10CM:K56.2 ICD9CM:560.2	HP:0002580
Intestinal Volvulus [Disease/Finding]	HP:0002580
eosinophilic infiltration in the stomach mucosa	HP:0410147
eosinophilic gastritis	HP:0410147
Aganglionosis, total intestinal	HP:0005241
Congenital aganglionic megacolon	HP:0005241
Congenital aganglionic megacolon <1>	HP:0005241
total intestinal aganglionosis	HP:0005241
Total Intestinal Aganglionosis	HP:0005241
Congenit aganglionic megacolon <2>	HP:0005241
Rectal Neoplasm	HP:0100743
Neoplasm of the Rectum	HP:0100743
Rectal Tumor <1>	HP:0100743
Rectal Tumors	HP:0100743
Tumors, Rectal	HP:0100743
neoplasm of the rectum	HP:0100743
Tumor of the Rectum	HP:0100743
Rectal Neoplasms [Disease/Finding]	HP:0100743
rectal tumour	HP:0100743
Rectum Neoplasm	HP:0100743
Rectum Neoplasms	HP:0100743
Tumor, Rectal	HP:0100743
Rectal Tumor	HP:0100743
Rectal neoplasm NOS	HP:0100743
Rectal Cancer	HP:0100743
Neoplasm, Rectum	HP:0100743
Neoplasms, Rectal	HP:0100743
Tumor of Rectum	HP:0100743
Neoplasm of Rectum	HP:0100743
Rectal neoplasm	HP:0100743
Neoplasm, Rectal	HP:0100743
Rectal Neoplasms	HP:0100743
Neoplasms, Rectum	HP:0100743
rectal tumor	HP:0100743
abnormality of the abdominal musculature	HP:0010991
abnormal morphology of the abdominal musculature	HP:0010991
abnormality of digestive system physiology	HP:0025032
liver hamartoma	HP:0034514
VOMITING	HP:0002013
[D]Vomiting (situation)	HP:0002013
[D]Vomiting	HP:0002013
Vomiting NOS (finding)	HP:0002013
vomit	HP:0002013
symptoms vomitting	HP:0002013
emesis <1>	HP:0002013
VomitingProcess	HP:0002013
VOMT	HP:0002013
Vomiting (disorder)	HP:0002013
[D]Emesis (situation)	HP:0002013
VOMIT <1>	HP:0002013
throwing up	HP:0002013
[D]Emesis (context-dependent category)	HP:0002013
emesis	HP:0002013
Vomiting disorder	HP:0002013
Vomited	HP:0002013
Being sick	HP:0002013
[D]Emesis	HP:0002013
Vomiting NOS	HP:0002013
throw up	HP:0002013
Vomiting [Disease/Finding]	HP:0002013
Vomiting NOS (disorder)	HP:0002013
Vomiting (finding)	HP:0002013
Vomiting symptoms	HP:0002013
Vomiting symptoms (disorder)	HP:0002013
vomiting	HP:0002013
[D]Vomiting (context-dependent category)	HP:0002013
Emesis [PE]	HP:0002013
Vomiting disorder (disorder)	HP:0002013
fatal liver failure in infancy	HP:0006583
hepatic fibrosis	HP:0001395
Liver Fibrosis	HP:0001395
Fibrosis of liver	HP:0001395
Liver fibrosis ICD10CM:K74.0	HP:0001395
Liver Cirrhosis	HP:0001395
Fibrosis, Liver	HP:0001395
Fibrosis liver	HP:0001395
liver fibrosis	HP:0001395
Fibroses, Liver	HP:0001395
Fibrosis of liver (disorder)	HP:0001395
Hepatic fibrosis ICD10CM:K74.0	HP:0001395
Liver Fibroses	HP:0001395
Pancreatitis acute	HP:0001735
acute pancreatic inflammation	HP:0001735
Acute pancreatitis unspecified (disorder)	HP:0001735
Pancreatitis, Acute	HP:0001735
Acute pancreatitis NOS	HP:0001735
Acute Pancreatitis	HP:0001735
Acute pancreatitis, unspecified	HP:0001735
pancreatitis , acute	HP:0001735
ACUTE PANCREATITIS	HP:0001735
acute pancreatitis	HP:0001735
Acute pancreatitis unspecified	HP:0001735
Acute pancreatitis (disorder)	HP:0001735
Acute pancreatitis NOS (disorder)	HP:0001735
abnormality of abdominal situs	HP:0011620
multiple rectal polyp	HP:0100896
Polyps, rectal	HP:0100896
Rectal Polyp	HP:0100896
Polyp of the Rectum	HP:0100896
Rectal polyp	HP:0100896
Polyps;rectal	HP:0100896
Polyp(s), rectal	HP:0100896
Polyp of Rectum	HP:0100896
multiple rectal polyps	HP:0100896
rectal polyp	HP:0100896
rectal polyposis	HP:0100896
rectal polyps	HP:0100896
abnormal anus position	HP:0004397
ectopic anus	HP:0004397
anus malposition	HP:0004397
Ectopic anus ICD10CM:Q43.5	HP:0004397
feeding problem	HP:0011968
FEEDING PROBLEMS	HP:0011968
[D]Feeding difficulties NOS	HP:0011968
poor feeding	HP:0011968
feeding problems	HP:0011968
Feeding difficulty	HP:0011968
PROBLEMS, FEEDING	HP:0011968
feed difficulty	HP:0011968
Feeding problem	HP:0011968
Feeding problem <1>	HP:0011968
Feeding problem NOS	HP:0011968
Feeding difficulties <1>	HP:0011968
Feeding Problems	HP:0011968
[D]Feeding problem	HP:0011968
Feeding Problem	HP:0011968
Problems, feeding	HP:0011968
feeding difficulties	HP:0011968
[D]Feeding difficulties NOS (situation)	HP:0011968
Problems, Feeding	HP:0011968
[D]Feeding problem <1>	HP:0011968
feeding difficulties (diagnosis)	HP:0011968
Feeding problem NOS (finding)	HP:0011968
Feeding difficulties;	HP:0011968
[D]Feeding difficulties NOS (context-dependent category)	HP:0011968
bowel diverticula	HP:0005222
bowel diverticulum	HP:0005222
bowel diverticulosis	HP:0005222
chylolymphatic mesenteric cyst	HP:0030452
low set umbilicus	HP:0032527
inferiorly position umbilicus	HP:0032527
inferiorly positioned umbilicus	HP:0032527
low - set umbilicus	HP:0032527
Mesenteric cyst (disorder)	HP:0030451
Mesenteric Cysts	HP:0030451
Cysts, Mesenteric	HP:0030451
Cyst, Mesenteric	HP:0030451
mesenteric cyst	HP:0030451
Mesenteric Cyst [Disease/Finding]	HP:0030451
Mesenteric Cyst	HP:0030451
Congenital mesenteric cyst (disorder)	HP:0030451
CLE	HP:0100580
CELLO	HP:0100580
Barrett Esophagus	HP:0100580
BE	HP:0100580
Barrett's oesophagus with oesophagitis	HP:0100580
Barretts Esophagus	HP:0100580
Endobrachyoesophagus	HP:0100580
barret syndrome	HP:0100580
Esophagus, Barrett's	HP:0100580
Barrett Metaplasia	HP:0100580
Syndrome, Barrett	HP:0100580
Barrett's Syndrome	HP:0100580
Barrett Esophagus [Disease/Finding]	HP:0100580
barrett oesophagus	HP:0100580
BO - Barrett's esophagus	HP:0100580
Endobrachyooesophagus	HP:0100580
barrett 's oesophagus	HP:0100580
BARRETT'S ESOPHAGUS	HP:0100580
Barrett's Esophagus	HP:0100580
Barretts Syndrome	HP:0100580
Barrett Syndrome	HP:0100580
Oesophagitis;Barretts	HP:0100580
Barrétt's disease	HP:0100580
Barrétt's esophagus NOS	HP:0100580
Esophagitis, Barretts	HP:0100580
Barrett's oesophagitis	HP:0100580
Columnar Epithelial-Lined Lower Esophagus	HP:0100580
endobrachyesophagus	HP:0100580
Barrett's oesophagus (disorder)	HP:0100580
Columnar-Lined Esophagus	HP:0100580
Barrett's esophagitis	HP:0100580
Barrett's ulcer of oesophagus	HP:0100580
Barrett's ulcer of esophagus	HP:0100580
Esophagitis;Barretts	HP:0100580
Esophagus, Barrett	HP:0100580
Barrett's esophagus with esophagitis	HP:0100580
Barrétt's syndrome	HP:0100580
BARRETT ESOPHAGUS	HP:0100580
BARRETT METAPLASIA	HP:0100580
BE <3>	HP:0100580
barrett esophagus	HP:0100580
Syndrome, Barrett's	HP:0100580
Barrétt's esophagus	HP:0100580
barrett 's esophagus	HP:0100580
Barrett's esophagus (disorder)	HP:0100580
Oesophagitis, Barretts	HP:0100580
Pancreatic Cyst	HP:0001737
Cyst of the Pancreas	HP:0001737
CYST.PANCREAS	HP:0001737
multiple pancreatic cyst	HP:0001737
Cyst, pancreatic	HP:0001737
Pancreatic Cysts	HP:0001737
multiple pancreatic cysts	HP:0001737
pancreatic cyst	HP:0001737
Pancreas cyst	HP:0001737
Cyst, Pancreatic	HP:0001737
PANCREAS.CYST	HP:0001737
Cyst of Pancreas	HP:0001737
Pancreas Cyst	HP:0001737
Pancreatic Cyst [Disease/Finding]	HP:0001737
pancreatic cysts	HP:0001737
Cysts, Pancreatic	HP:0001737
Cyst of pancreas	HP:0001737
granulomatous cholangitis	HP:0030988
starch intolerance	HP:0041049
amylose - amylopectin intolerance	HP:0041049
abnormal portal venous system morphology	HP:0031941
abnormality of endocrine pancreas physiology	HP:0012093
abnormal gallbladder morphology	HP:0012437
abnormal gallbladder structure	HP:0012437
abnormal shape of gallbladder	HP:0012437
positive fecal clostridium botulinum test	HP:0034476
clostridium botulinum toxin in stool	HP:0034476
abnormality of pancreas physiology	HP:0012091
Intestinal Pseudo-obstruction	HP:0004389
Intestinal Pseudo-Obstruction	HP:0004389
Pseudo-Obstruction, Idiopathic Intestinal	HP:0004389
Pseudo-Obstructions, Intestinal	HP:0004389
Pseudo Obstruction, Intestinal	HP:0004389
Pseudo-Obstructions, Idiopathic Intestinal	HP:0004389
Chronic Idiopathic Intestinal Pseudo-Obstruction	HP:0004389
intestinal pseudoobstruction	HP:0004389
Intestinal Pseudoobstruction	HP:0004389
Pseudoobstruction, Intestinal	HP:0004389
Intestinal Pseudo-Obstructions, Idiopathic	HP:0004389
Intestinal Pseudo Obstruction, Idiopathic	HP:0004389
Intestinal Pseudo-Obstruction [Disease/Finding]	HP:0004389
Intestinal Pseudoobstructions	HP:0004389
Pseudo-Obstruction, Intestinal	HP:0004389
Congenital Short Bowel Syndrome	HP:0004389
Intestinal Pseudo Obstruction	HP:0004389
CSBS	HP:0004389
Idiopathic Intestinal Pseudo-Obstructions	HP:0004389
Idiopathic Intestinal Pseudo-Obstruction	HP:0004389
CONGENITAL SHORT BOWEL SYNDROME	HP:0004389
Pseudointestinal Obstruction Syndrome	HP:0004389
intestinal pseudo - obstruction	HP:0004389
Pseudoobstructions, Intestinal	HP:0004389
Pseudoobstructive Syndrome	HP:0004389
Enteric Neuropathy	HP:0004389
Intestinal Pseudo-Obstruction, Idiopathic	HP:0004389
Intestinal Pseudo-Obstructions	HP:0004389
Ectopic pancreatic tissue (body structure)	HP:0006278
abnormal pancreas location	HP:0006278
ectopic pancreatic tissue	HP:0006278
Small intestinal dysmotility (disorder)	HP:0012850
small intestinal dysmotility	HP:0012850
Pseudo-obstruction of the small intestine	HP:0012850
Primary Peritoneal Carcinoma	HP:0030406
primary peritoneal carcinoma	HP:0030406
Primary Peritoneal Cancer	HP:0030406
Anal stenosis <2>	HP:0002025
Stricture of anus (disorder)	HP:0002025
narrowing of anal opening	HP:0002025
anal stenosis	HP:0002025
Stenosis of anus (disorder)	HP:0002025
Anal stricture	HP:0002025
Stricture of anus	HP:0002025
Stenosis of anus	HP:0002025
duodenal gastric metaplasia	HP:0033116
unifocal splenic abscess	HP:0025061
unilocular splenic abscess	HP:0025061
solitary splenic abscess	HP:0025061
hyperplastic colonic polyposis	HP:0012183
juvenile colonic polyposis	HP:0012198
small intestinal bacterial overgrowth	HP:0033163
tenesmus	HP:0012702
Rectal pressure severe	HP:0012702
Tenesmus (disorder)	HP:0012702
Ineffective straining at stool	HP:0012702
Tenesmus symptom	HP:0012702
Rectal tenesmus	HP:0012702
Tenesmus, rectal	HP:0012702
Tenesmus NOS (disorder)	HP:0012702
Tenesmus NOS	HP:0012702
Tenesmus NOS (finding)	HP:0012702
[D]Tenesmus (context-dependent category)	HP:0012702
[D]Tenesmus (situation)	HP:0012702
[D]Tenesmus	HP:0012702
Defaecation urge painful	HP:0012702
PEDIATRIC EMBRYONAL HEPATOMA	HP:0002884
PEDIATRIC HEPATOBLASTOMA	HP:0002884
Hepatoblastoma (clinical)	HP:0002884
Hepatoblastoma NOS	HP:0002884
HBL	HP:0002884
Pediatric Hepatoblastoma	HP:0002884
Hepatoblastoma [Disease/Finding]	HP:0002884
HEPATOBLASTOMA, MALIGNANT	HP:0002884
Hepatoblastomas	HP:0002884
Pediatric Embryonal Hepatoma	HP:0002884
hepatoblastoma	HP:0002884
bloody mucoid diarrhea	HP:0025086
bloody mucoid diarrhoea	HP:0025086
abnormality of the biliary system	HP:0004297
hyperechogenic pancreas	HP:0006276
Unspecified femoral hernia (disorder)	HP:0100541
Femoral Hernias	HP:0100541
Femoral hernia (disorder)	HP:0100541
Femoral Hernia	HP:0100541
Hernia, Femoral	HP:0100541
Femoral hernia ICD10CM:K41	HP:0100541
Hernias, Femoral	HP:0100541
Hernia, femoral	HP:0100541
Hernia, Femoral [Disease/Finding]	HP:0100541
Unspecified femoral hernia NOS (disorder)	HP:0100541
Unspecified femoral hernia	HP:0100541
femoral hernia	HP:0100541
crural hernia	HP:0100541
Femoral hernia NOS	HP:0100541
Femoral hernia NOS (disorder)	HP:0100541
Unspecified femoral hernia NOS	HP:0100541
short bowel	HP:0030889
congenital shorten small intestine	HP:0030889
congenital shortened small intestine	HP:0030889
fatty / greasy stools (steatorrhea)	HP:0002570
greasy stool	HP:0002570
fat in faeces	HP:0002570
fat in feces	HP:0002570
fatty stool	HP:0002570
Faecal fat increased	HP:0002570
steatorrhea	HP:0002570
Fecal fat increased	HP:0002570
Steatorrhoea	HP:0002570
Fatty stools	HP:0002570
Steatorrhea [Disease/Finding]	HP:0002570
steatorrheas	HP:0002570
greasy stools	HP:0002570
hepatopulmonary fusion	HP:0410259
hepatic pulmonary fusion	HP:0410259
underdeveloped pancreas	HP:0002594
pancreatic hypoplasia	HP:0002594
Hypoplasia of pancreas	HP:0002594
hypoplasia of the pancreas	HP:0002594
hypoplastic pancreas	HP:0002594
enteric intraneuronal nuclear inclusion body	HP:0030938
enteric intraneuronal nuclear inclusion bodies	HP:0030938
Abdominal symptom NOS	HP:0011458
abdominal symptom	HP:0011458
sclerosing cholangitis	HP:0030991
fibrous cholangitis	HP:0030991
nasal regurgitation	HP:0011469
focal pancreatic islet hyperplasia	HP:0031223
secretory diarrhea	HP:0005208
secretory diarrhoea	HP:0005208
Malrotation of colon (disorder)	HP:0004785
malrotation of colon	HP:0004785
abnormal gallbladder physiology	HP:0012438
BRBPR	HP:0002573
Fresh blood passed per rectum (finding)	HP:0002573
rectal bleeding	HP:0002573
Blood in stool	HP:0002573
Fresh blood passed per rectum	HP:0002573
RECURRENT RECTAL BLEEDING	HP:0002573
Haematochezia	HP:0002573
Gastrointestinal Hemorrhage	HP:0002573
hematochezia	HP:0002573
Hematochezias	HP:0002573
Bloody Stool	HP:0002573
Bloody diarrhea	HP:0002573
recurrent rectal bleeding	HP:0002573
balloon degeneration of hepatocytes	HP:0033193
ballooning degeneration of hepatocytes	HP:0033193
ballooning hepatocyte degeneration	HP:0033193
lactase deficiency	HP:0025130
decreased small intestinal mucosa lactase level	HP:0025130
decrease small intestinal mucosa lactase level	HP:0025130
hypoperistalsis	HP:0100771
INTESTINAL HYPOPERISTALSIS	HP:0100771
intestinal hypoperistalsis	HP:0100771
Malnourishment	HP:0004395
Undernutrition	HP:0004395
Nutritional Disorder	HP:0004395
Nutritional deficiencies (disorder)	HP:0004395
Unspecified nutritional deficiency	HP:0004395
Malnutrition [Disease/Finding]	HP:0004395
Malnutrition NOS (disorder)	HP:0004395
malnutrition NOS	HP:0004395
Nutritional Deficiency	HP:0004395
malnourished	HP:0004395
Malnutrition NOS	HP:0004395
Deficiency, nutritional	HP:0004395
Nutritional deficiency (disorder)	HP:0004395
nutritional deficiency	HP:0004395
Nutritional deficiency	HP:0004395
Insufficiency - dietary	HP:0004395
Nutritional deficiency NOS (disorder)	HP:0004395
Deficiency	HP:0004395
Dietary deficiency	HP:0004395
Nutritional deficiencies	HP:0004395
NUTRITION DEFICIENCY NOS	HP:0004395
Nutritional Deficiencies	HP:0004395
Nutritional deficiency NOS	HP:0004395
Deficiency -nutritional	HP:0004395
Nutritional deficiency disorder	HP:0004395
Undernutrition (disorder)	HP:0004395
Undernutrition <1>	HP:0004395
Acquired deficiency	HP:0004395
Nutritional deficiency finding	HP:0004395
Deficit	HP:0004395
NUTRITIONAL DEFICIENCIES	HP:0004395
malnutrition	HP:0004395
Deficiency state	HP:0004395
intestinal carcinoid	HP:0006723
segmental hypoplasia of liver	HP:0034182
focal nodular hyperplasia	HP:0034498
hepatic focal nodular hyperplasia	HP:0034498
gastric leiomyosarcoma	HP:0031025
Gastric atony	HP:0002578
Gastric stasis	HP:0002578
Gastropareses	HP:0002578
Stases, Gastric	HP:0002578
Atony of stomach	HP:0002578
Gastroparesis [Disease/Finding]	HP:0002578
delayed gastric emptying	HP:0002578
Stasis, Gastric	HP:0002578
gastroparesis	HP:0002578
Atony stomach	HP:0002578
Gastric Stasis	HP:0002578
Gastric Stases	HP:0002578
delay gastric empty	HP:0002578
Stomach atony	HP:0002578
Paralysis gastric	HP:0002578
Gastroparesis syndrome	HP:0002578
Gastroparesis syndrome (disorder)	HP:0002578
GASTROPARESIS	HP:0002578
Gastroparalysis	HP:0002578
increased fecal heptacarboxylporphyrin	HP:0034473
heptacarboxylporphyrin high in stool	HP:0034473
abnormal bowel sounds	HP:0030142
ABNORMAL BOWEL SOUNDS	HP:0030142
abnormal bowel sound	HP:0030142
Bowel sounds abnormal	HP:0030142
[D]Bowel sounds abnormal (context-dependent category)	HP:0030142
[D]Abnormal bowel sounds NOS (context-dependent category)	HP:0030142
[D]Bowel sounds abnormal	HP:0030142
[D]Bowel sounds abnormal (situation)	HP:0030142
[D]Abnormal bowel sounds NOS (situation)	HP:0030142
[D]Abnormal bowel sounds NOS	HP:0030142
Abnormal bowel sounds (finding)	HP:0030142
reye syndrome - like episodes	HP:0006582
reye syndrome - like episode	HP:0006582
Gallbladder anomaly, unspecified	HP:0005264
anomaly of the gallbladder	HP:0005264
Gallbladder anomaly congenital NOS	HP:0005264
Gallbladder anomalies	HP:0005264
Anomaly of gallbladder	HP:0005264
Gallbladder anomalies (disorder)	HP:0005264
abnormality of the gallbladder	HP:0005264
Gallbladder anomaly congenital	HP:0005264
Congenital abnormal forms gallbladder	HP:0005264
Gallbladder anomaly, unspecified (disorder)	HP:0005264
intrahepatic bile duct cyst	HP:0005209
intrahepatic bile duct cysts	HP:0005209
Neonatal jaundice (finding)	HP:0006579
Jaundice, Neonatal [Disease/Finding]	HP:0006579
neonatal jaundice	HP:0006579
Icterus neonatorum, unspecified	HP:0006579
Neonatal jaundice (disorder)	HP:0006579
Jaundice in baby	HP:0006579
prolonged yellowing of skin in newborn	HP:0006579
Jaundice, newborn	HP:0006579
prolonged neonatal jaundice	HP:0006579
Jaundice neonatal	HP:0006579
Jaundice, infant	HP:0006579
Jaundice, Neonatal	HP:0006579
Jaundice of newborn	HP:0006579
jaundice , neonatal	HP:0006579
JAUNDICE, NEONATAL	HP:0006579
Neonatal Jaundice	HP:0006579
Icterus neonatorum, unspecified (disorder)	HP:0006579
Icterus neonatorum	HP:0006579
Atresia, Biliary	HP:0005912
Atresia of bile duct	HP:0005912
Biliary Atresia	HP:0005912
Atresia, biliary	HP:0005912
Biliary atresia NOS (disorder)	HP:0005912
Atresia biliary	HP:0005912
Atresia, Extrahepatic Biliary	HP:0005912
Biliary atresia, congenital	HP:0005912
Biliary Atresia, Extrahepatic	HP:0005912
Extrahepatic Biliary Atresias	HP:0005912
BILIARY ATRESIA	HP:0005912
Atresias, Extrahepatic Biliary	HP:0005912
Extrahepatic atresia of bile duct	HP:0005912
Familial Extrahepatic Biliary Atresia	HP:0005912
Biliary atresia NOS	HP:0005912
Extrahepatic biliary atresia	HP:0005912
Congenital Biliary Atresia	HP:0005912
biliary atresia	HP:0005912
Biliary Atresia [Disease/Finding]	HP:0005912
Extrahepatic Biliary Atresia	HP:0005912
Idiopathic Extrahepatic Biliary Atresia	HP:0005912
biliary duct atresia	HP:0005912
Biliary Atresias, Extrahepatic	HP:0005912
intestinal haemorrhage	HP:0002584
Intestinal Hemorrhage	HP:0002584
Intestinal hemorrhage NOS	HP:0002584
Intestinal hemorrhages	HP:0002584
Intestinal haemorrhage NOS	HP:0002584
Intestinal hemorrhage NOS (disorder)	HP:0002584
Bleeding, intestine	HP:0002584
intestinal bleeding	HP:0002584
intestinal hemorrhage	HP:0002584
Intestinal hemorrhage, NOS	HP:0002584
pancreatic abscess	HP:0025079
pancreas abscess	HP:0025079
lymphoid cholangitis	HP:0030989
neonatal intestinal obstruction	HP:0005234
neonatal intestinal obstruction (diagnosis)	HP:0005234
Splenule	HP:0001747
accessory spleen	HP:0001747
LOSS OF APPETITE	HP:0002039
[D]Appetite loss (context-dependent category)	HP:0002039
Loss of appetite	HP:0002039
Loss of appetite - symptom	HP:0002039
ANOREXIA	HP:0002039
anorexia	HP:0002039
[D]Anorexia NOS	HP:0002039
Appetite loss	HP:0002039
[D]Anorexia NOS (situation)	HP:0002039
Loss of appetite - symptom (finding)	HP:0002039
[D]Anorexia (situation)	HP:0002039
Decreased Appetite	HP:0002039
Anorexic	HP:0002039
Loss (of) appetite	HP:0002039
[D]Anorexia	HP:0002039
LACK OF APPETITE	HP:0002039
[D]Anorexia NOS (context-dependent category)	HP:0002039
Anorexia [Disease/Finding]	HP:0002039
[D]Anorexia (context-dependent category)	HP:0002039
Lack of appetite	HP:0002039
Anorectic	HP:0002039
Anorexias	HP:0002039
gi atresia	HP:0002589
gastrointestinal atresia	HP:0002589
Stenosis small intestine	HP:0012848
small intestinal stenosis	HP:0012848
narrowing of small intestine	HP:0012848
Small intestinal stenosis NOS	HP:0012848
Small intestine stenosis	HP:0012848
elevated fecal sodium	HP:0032484
elevated faecal sodium	HP:0032484
abnormality of the peritoneum	HP:0002585
Atresia oesophagus	HP:0002032
Congenital Atresia of Esophagus	HP:0002032
birth defect in which part of oesophagus did not develop	HP:0002032
Atresia of oesophagus	HP:0002032
Esophageal Atresia	HP:0002032
Imperforate esophagus (disorder)	HP:0002032
Oesophageal atresia (disorder)	HP:0002032
Esophageal Atresia [Disease/Finding]	HP:0002032
Imperforate esophagus	HP:0002032
Esophageal Atresias	HP:0002032
birth defect in which part of oesophagus do not develop	HP:0002032
Congenital imperforate esophagus	HP:0002032
Atresia of esophagus	HP:0002032
birth defect in which part of esophagus do not develop	HP:0002032
Imperforate oesophagus	HP:0002032
Atresias, Esophageal	HP:0002032
Esophagus imperforate	HP:0002032
Atresia esophagus	HP:0002032
oesophageal atresia	HP:0002032
Atresia, Esophageal	HP:0002032
Oesophagus imperforate	HP:0002032
esophageal atresia	HP:0002032
birth defect in which part of esophagus did not develop	HP:0002032
Oesophageal atresia	HP:0002032
decreased mitochondrial complex iii activity in liver tissue	HP:0006558
fluctuate splenomegaly	HP:0006268
fluctuating splenomegaly	HP:0006268
prominent belly button	HP:0001544
prominent umbilicus	HP:0001544
prominent navel	HP:0001544
stricture of the anorectum	HP:0033254
anorectal stricture	HP:0033254
intermittent yellowing of skin	HP:0001046
intermittent icterus	HP:0001046
intermittent yellow skin	HP:0001046
intermittent jaundice	HP:0001046
abnormal gi transit time	HP:0030896
abnormal gastrointestinal transit time	HP:0030896
