Inguinal hernia	HP:0000023
Narrow tip of nose	None
Nasal tip, narrow	None
Pinched nasal tip	None
Narrow nasal tip	None
Thin tip of nose	None
Nasal tip, pinched	None
Pinched tip of nose	None
Thin nasal tip	None
Abnormality of styloglossus muscle	None
Increased calcification of skull	None
Sclerosis of bones of skull	None
Hyperostosis of skull	None
Increased skull ossification	None
Increased Mineralization of skull	None
Hyperossification of skull	None
Sclerosis of skull	None
White streaks/specks on enamel.	None
Abnormality of the dental pulp	None
Abnormality of tooth pulp	None
Abnormal dental pulp morphology	None
Endodontic abnormality	None
Lingual hamartoma	None
Hamartoma of tongue	None
Whistling appearance	None
Whistling facial appearance	None
Abnormal temporal bone morphology	None
Abnormality of the temporal bone	None
Epibulbar dermoids	None
Epibulbar dermoid	None
Benign eye tumor	None
Limbal dermoid	None
Benign eye tumour	None
Decreased length of dental roots	None
Short dental roots	None
Short tooth roots	None
Dental root hypoplasia	None
Short dental root	None
Rhizomicry	None
Underdeveloped dental roots	None
Decreased length of tooth roots	None
Root dwarfism	None
Underdeveloped tooth roots	None
Dental root hypotrophy	None
Taurodont	None
Large elongated pulp chamber	None
Taurodontism	None
Taurodontia	None
Extra upper front tooth	None
Supernumerary maxillary incisor	None
Widely patent coronal suture	None
Agenesis of lateral incisor	None
Failure of development of lateral incisor	None
Missing lateral incisor	None
Absence of lateral incisor	None
Abnormality of inferior rectus extraocular muscle	None
Hypogeusia	None
Decreased taste sensation	None
Decreased taste	None
Anomaly of mouth size	None
Abnormality of mouth size	None
Facial myokymia	None
Involuntary facial contraction	None
Involuntary facial quivering	None
Temporomandibular joint adhesion	None
Squamous cell carcinoma of the tongue	None
Omega shaped pituitary fossa	None
Hour glass shaped sella turcica	None
Omega shaped hypophysial fossa	None
Hour glass shaped hypophysial fossa	None
J-shaped sella turcica	None
J-shaped pituitary fossa	None
Omega shaped sella turcica	None
Hour glass shaped pituitary fossa	None
J-shaped sella	None
J-shaped hypophysial fossa	None
Transverse hypoplasia of face	None
Horizontal hypoplasia of face	None
Thin facies	None
Transverse insufficiency of face	None
Horizontal deficiency of face	None
Decreased breadth of face	None
Decreased transverse dimension of face	None
Narrow facies	None
Decreased horizontal dimension of face	None
Horizontal insufficiency of face	None
Decreased width of face	None
Thin face	None
Narrow face	None
Transverse deficiency of face	None
Nocturnal lagophthalmos	None
Inability to close the eyelids at night	None
Eyelids stay open at night	None
Failure of development of primary mandibular central incisor	None
Absence of deciduous mandibular central incisor	None
Agenesis of primary lower central incisor	None
Failure of development of deciduous mandibular central incisor	None
Missing lower front milk tooth	None
Agenesis of primary mandibular central incisor	None
Missing primary mandibular central incisor	None
Agenesis of deciduous lower central incisor	None
Missing lower central incisor milk tooth	None
Missing lower front primary tooth	None
Missing lower front baby tooth	None
Missing deciduous mandibular central incisor	None
Absence of primary mandibular central incisor	None
Pharyngeal neoplasm	None
Tumour of the pharynx	None
Neoplasm of the pharynx	None
Tumor of the pharynx	None
Neoplasia of the pharynx	None
Palpebral fissure narrowing on adduction	None
Wide foramen magnum	None
Increased circumference of foramen magnum	None
Enlarged foramen magnum	None
Increased diameter of foramen magnum	None
Dilation of foramen magnum	None
Large foramen magnum	None
Big foramen magnum	None
Blepharitis	None
Cellulitis of eyelids	None
Inflammation of eyelids	None
Deep smile lines	None
Prominent smile lines	None
Deep nasolabial fold	None
Prominent nasolabial fold	None
Nasolabial crease, prominent	None
Deep laugh lines	None
Prominent nasolabial groove	None
Prominent laugh lines	None
Deep nasolabial groove	None
Deep nasolabial crease	None
Narrow roof of mouth	None
Decreased palatal width	None
Narrow palate	None
Decreased transverse dimension of palate	None
Wide nasal septum	None
Thick nasal septum	None
Broad nasal septum	None
Wide septum of nose	None
Broad septum of nose	None
Thick septum of nose	None
Absence of frontal sinuses	None
Absent frontal sinuses	None
Absent frontal sinus	None
Missing frontal sinus	None
Aplasia of frontal sinus	None
Aplasia sinus frontalis	None
Abnormal shape of posterior skull	None
Abnormal shape of posterior head	None
Abnormal shape of the back of the skull	None
Abnormal shape of posterior cranium	None
Abnormal shape of the occiput	None
Abnormal shape of the back of the head	None
Serrated incisors	None
Jagged incisors	None
Epicanthus superciliaris	None
Recurrent sore throat	None
Pharyngitis, recurrent	None
Recurrent pharyngitis	None
Paramedian facial cleft	None
Aplasia/Hypoplasia of the mandible	None
Malformation of mandibular bicuspid	None
Malformation of lower premolar	None
Malformation of mandibular premolar	None
Palate fistula	None
Palatal perforation	None
Hole in roof of mouth	None
Palatal hole	None
Central defect of nose	None
Midline defect of the nose	None
Central nasal defect	None
Midline cleft of nose	None
Central cleft of nose	None
Midline nasal defect	None
Infraorbital creases	None
Infraorbital crease	None
Infra-orbital crease	None
Crease in skin under the eye	None
Groove in skin under the eye	None
Underorbital skin creases	None
Underdevelopment of anterior nasal spine	None
Hypoplasia of the anterior nasal spine	None
Decreased length of anterior nasal spine	None
Decreased projection of anterior nasal spine	None
Decreased size of anterior nasal spine	None
Hypotrophic anterior nasal spine	None
Deficiency of anterior nasal spine	None
Small anterior nasal spine	None
Broad columella	None
Hyperplasia of columella	None
Increased width of columella	None
Columella, broad	None
Fullness of columella	None
Columella, wide	None
Absence of lower central incisor	None
Absence of mandibular central incisor	None
Missing lower central incisor	None
Agenesis of mandibular central incisor	None
Failure of development of mandibular central incisor	None
Missing mandibular central incisor	None
Abnormality of lingual artery	None
Abnormal lingual artery morphology	None
Limited jaw mobility	None
Limited mandibular mobility	None
Decrease in mandibular mobility	None
Lockjaw	None
Limited jaw movement	None
Pain of muscles of mastication	None
Decrease in jaw opening	None
Decrease in jaw movement	None
Limited mouth opening	None
Limited mandibular opening	None
Decrease in mandibular movement	None
Limited jaw opening	None
Decrease in jaw mobility	None
Decrease in mandibular opening	None
Trismus	None
Narrow eyelid opening	None
Narrow palpebral fissure	None
Decreased size of palpebral fissure	None
Narrow palpebral fissures	None
Small opening between the eyelids	None
Small palpebral fissures	None
Decreased volume of lower lip vermilion	None
Thin lower lip	None
Thin red part of the lower lip	None
Decreased height of lower lip vermilion	None
Thin lower lip vermilion	None
Thin vermilion border of lower lip	None
Decreased volume of lower lip	None
Saggy upper eyelid skin	None
Blepharochalasis	None
Cartilaginous ossification of nose	None
Cartilaginous nasal ossification	None
Cleft lip/palate	None
Cleft of the mouth	None
Cleft lip, cleft palate	None
Oral cleft	None
Oral clefting	None
Specific anosmia	None
Almond shaped eyes	None
Almond-shaped palpebral fissure	None
Almond-shaped opening between the eyelids	None
Conjunctival vascular congestion	None
Conjunctival hyperemia	None
Conjunctival hyperaemia	None
Conjunctival injection	None
Red cell aplasia	None
Pure red cell aplasia	None
Impaired leukocyte adhesion	None
Increased anti-egg IgE antibody level	None
Grade I fetal intracranial hemorrhage	None
Fetal subependymal hemorrhage	None
Recurrent intrapulmonary hemorrhage	None
Recurrent pulmonary haemorrhage	None
Recurrent intrapulmonary haemorrhage	None
Recurrent pulmonary hemorrhage	None
Recurrent bleeding into lungs	None
Decreased CD25 upregulation upon TCR activation	None
Reduced IL2RA upregulation upon TCR activation	None
Poor CD25 upregulation upon TCR activation	None
Abnormal number of B cells	None
Abnormal numbers of B cells	None
Abnormal B cell count	None
Abnormality of B cell numbers	None
Abnormality of B cell count	None
Prolonged partial thromboplastin time	None
Abnormal partial thromboplastin time	None
Prolonged activated partial thromboplastin time	None
Delayed thromboplastin generation	None
Partial thromboplastin time prolonged	None
Prolonged PTT	None
Abnormal macrophage count	None
Increased level of anti-plant based food allergen IgE antibody	None
Increased anti-plant based food allergen IgE antibody level	None
Factor X activation deficiency	None
Monoclonal elevation of IgG kappa chain	None
Abnormal morphology of erythroid progenitor cell	None
Hypoplastic anemia	None
Hypoplastic anaemia	None
Cold-induced hemolysis	None
Drug-sensitive hemolytic anemia	None
Drug-sensitive hemolytic anaemia	None
Polyclonal elevation of circulating IgG	None
Leukocyte inclusion bodies	None
Inclusion bodies in leukocytes	None
Dohle-like leukocyte inclusion bodies	None
Hemoglobin H	None
Haemoglobin H	None
HbH haemoglobin	None
HbH hemoglobin	None
Localised pulmonary haemorrhage	None
Localized pulmonary hemorrhage	None
High immunoglobulin E	None
Elevated immunoglobulin E	None
Elevated serum IgE	None
Increased circulating IgE level	None
Spherocytosis	None
Increased RBC distribution width	None
Increased red blood cell distribution width	None
Impaired von Willibrand factor collagen binding activity	None
Oval macrocytosis	None
Monoclonal elevation of circulating IgE	None
Elevated CD4-positive, CD25-positive regulatory T cell count	None
Reduced prothrombin antigen	None
Absent specific antibody response	None
Abnormal immunoglobulin level in body fluid	None
Transient decreased circulating IgA	None
Increased sickling of red cells	None
Increased red cell sickling tendency	None
Increased sickling of erythrocytes	None
Abnormal proerythroblast morphology	None
Partial IgA deficiency	None
Acute myelogenous leukemia	None
Acute myelogenous leukaemia	None
Acute myelocytic leukemia	None
Acute myeloid leukemia	None
Acute myeloblastic leukemia	None
Acute myeloblastic leukaemia	None
Acute myelocytic leukaemia	None
AML	None
Acute myeloid leukaemia	None
Abnormality of bone marrow cell morphology	None
Anomaly of the bone marrow cells	None
Bone marrow disease	None
Persistence of HbF	None
Increased haemoglobin F	None
Persistence of hemoglobin F	None
Persistence of haemoglobin F	None
Increased hemoglobin F	None
Transient neutropenia	None
Low lymphocyte number	None
Lymphocytopenia	None
Absolute lymphocyte count decrease	None
Lymphopenia	None
Decreased blood lymphocyte number	None
Abnormal proportion of gammadelta T cells	None
Abnormal proportion of gamma-delta T-lymphocytes	None
Abnormal proportion of gamma-delta T cells	None
Abnormal proprotion of gamma-delta T lymphocytes	None
Hypereosinophilia	None
Increased levels of IgD	None
Increased serum IgD	None
Elevated serum IgD	None
Increased circulating IgD level	None
IgD hypergammaglobulinemia	None
Increased IgD level	None
Elevated IgD	None
Increased proportion of effector memory CD8-positive, alpha-beta T cells, terminally differentiated	None
Increased proportion of CD8-positive, alpha-beta TEMRA T cells	None
Elevated proportion of naive T cells	None
Increased proportion of naive T cells	None
Increased proportion of naive thymus-derived, alpha-beta T cells	None
Pre-B-cell acute lymphoblastic leukaemia	None
Pre-B-cell acute lymphoblastic leukemia	None
B Acute Lymphoblastic Leukemia	None
B Acute Lymphoblastic Leukaemia	None
Large vacuolated foam cells ('NP cells') on bone marrow biopsy	None
Bone-marrow foam cells	None
Large vacuolated foam cells on bone marrow biopsy	None
Bone marrow foam cells	None
Hemolytic anemia, autoimmune	None
Autoimmune hemolytic anaemia	None
Autoimmune haemolytic anaemia	None
Autoimmune hemolytic anemia	None
Elevated plasma cell count	None
Increased circulating IgM level	None
Increased IgM levels	None
Increased levels of IgM	None
Multiple myeloma	None
Plasmocytoma	None
Kahler's disease	None
Increased anti-fungus IgE antibody level	None
Increased anti-fungal IgE antibody level	None
Increased anti-fungi IgE antibody level	None
Increased proportion of gamma-delta T lymphocytes	None
Increased proportion of gamma-delta T-lymphocytes	None
Increased proportion of gamma-delta T cells	None
Increased proportion of gammadelta T cells	None
Elevated proportion of gamma-delta T cells	None
Increased proportion of gamma-delta T-cells	None
Thromboembolic events	None
Thromboembolism	None
Embolism and thrombosis	None
Thromboembolic disease	None
Blood clot in blood vessel	None
Increased mean platelet volume	None
Large platelets	None
Partial absence of specific antibody response to tetanus vaccine	None
Abnormal platelet volume	None
Monoclonal hypergammaglobulinemia	None
Paraproteinemia	None
Hypochromia	None
Reduced antithrombin antigen	None
Impaired arachidonic acid-induced platelet aggregation	None
Decreased proportion of unswitched memory B cells	None
Decreased proportion of non-class-switched memory B cells	None
Reduced proportion of unswitched memory B cells	None
Non-Hodgkin lymphoma	None
T cell chronic lymphocytic lymphoma/leukemia	None
Decreased platelet glycoprotein Ib-IX-V	None
Increased anti-insect IgE antibody level	None
Reduced platelet dense granules	None
Menorrhagia	None
Abnormally heavy periods	None
Hypermenorrhea	None
Abnormally heavy bleeding during menstruation	None
Increased proportion of memory T cells	None
Increased proportion of CD4+CD29+ cells	None
Folate-unresponsive megaloblastic anemia	None
Folate-unresponsive megaloblastic anaemia	None
Increased haemoglobin	None
Increased hemoglobin	None
Increased Hb	None
Hodgkin's lymphoma	None
Hodgkin lymphoma	None
Hodgkin disease	None
Transient decreased circulating IgG1	None
Transient decreased IgG1 in blood	None
Whole-immunoglobulin paraproteinemia	None
Subcutaneous panniculitis-like T-cell lymphoma	None
Decreased proportion of CD4-positive helper T cells	None
Abnormality of CD4+ T cells	None
CD4+ T-cell lymphopenia	None
CD4 T cell lymphopenia	None
Transient decreased circulating IgG4	None
Transient decreased IgG4 in blood	None
Decreased proportion of naive CD4 T cells	None
Decreased proportion of CD4+CD45RA+ cells	None
Reduced proportion of naive CD4 T cells	None
Decreased proportion of naive thymus-derived CD4-positive, alpha-beta T cells	None
Absent neutrophil lactoferrin	None
Reduced factor XIII activity	None
Elevated blast count	None
Elevated circulating blasts	None
Increased peripheral myeloblast count	None
Increased peripheral blast count	None
Neutrophil migratory defect	None
Impaired neutrophil chemotaxis	None
Chronic lymphocytic leukaemia	None
Chronic lymphocytic leukemia	None
Chronic lymphatic leukaemia	None
Chronic lymphatic leukemia	None
Abnormal onset of bleeding	None
Impaired thrombocytes adhesion	None
Impaired platelet adhesion	None
Abnormal proportion of CD19+CD27+IgD- cells	None
Abnormal proportion of class-switched memory B cells	None
Elevated factor VIII level	None
Increased factor VIII activity	None
Cerebral granulomatosis	None
Histiocytosis	None
Prolonged clotting time	None
Prolonged whole-blood clotting time	None
Abnormality of cells of the megakaryocyte lineage	None
Abnormal megakaryocyte morphology	None
Foveal haemorrhage	None
Foveal hemorrhage	None
Antithrombin III deficiency	None
Reduced antithrombin III activity	None
Anti-thrombin III deficiency	None
Decreased antithrombin III	None
Eosinophil nuclear hypersegmentation	None
Absent natural killer cells	None
Absent NK cells	None
Elevated glycated haemoglobin	None
Elevated glycated hemoglobin	None
Elevated haemoglobin A1c	None
Elevated glycosylated hemoglobin	None
Elevated glycosylated haemoglobin	None
Elevated HbA1c	None
Increased HbA1c levels	None
Elevated hemoglobin A1c	None
Decreased circulating IgG3 level	None
Decreased IgG3 level in blood	None
Bone marrow: iron stores increased	None
Increased bone marrow iron	None
Microcytic anaemia	None
Microcytic anemia	None
Increased circulating IgG subclass	None
Partial absence of specific antibody response to hepatitis B vaccine	None
Ovalocytosis	None
Hereditary elliptocytosis	None
Ovalocytes	None
Elliptocyte	None
Elliptocytosis	None
Chronic decreased IgG4 in blood	None
Chronic decreased circulating IgG4	None
Increased hepatitis A virus antibody level	None
Abnormal L-selectin shedding	None
Hyperchromic macrocytic anemia	None
Hyperchromic macrocytic anaemia	None
Elevated proportion of immature gamma-delta T cells	None
Increased proportion of immature gamma-delta T-cells	None
Increased proportion of immature gamma-delta T-lymphocytes	None
Increased proportion of immature gamma-delat T lymphocytes	None
Increased proportion of immature gamma-delta T cells	None
Subretinal heme	None
Subretinal haemorrhage	None
Subretinal hemorrhage	None
Thrombocythaemia	None
Thrombocythemia	None
Increased platelet count	None
Increased number of platelets in blood	None
Thrombocytosis	None
Small platelet size	None
Small platelets	None
Decreased mean platelet volume	None
Small platelets size	None
Reduced prothrombin consumption	None
Poor prothrombin consumption	None
Impaired thrombin-induced platelet aggregation	None
Abnormal CD4-positive, CD25-positive, alpha-beta regulatory T cell morphology	None
Increased anti-meat allergen IgE antibody level	None
Bone marrow smear shows erythroid hyperplasia	None
Erythroid hyperplasia	None
Bone marrow biopsy shows erythroid hyperplasia	None
Increased red cell fragility	None
Increased red cell osmotic fragility	None
Increased erythrocyte osmotic fragility	None
IgE deficiency	None
Decreased IgE	None
Decreased circulating IgE	None
Abnormal CD25 upregulation upon TCR activation	None
Increased circulating immature neutrophil count	None
Defective B cell activation	None
Absence of intermediate von Willibrand factor multimers	None
Granulocytic hyperplasia	None
Reduced plasma cell count	None
Decreased IgG subclass level in blood	None
Decreased circulating IgG subclass level	None
Monoclonal elevation of IgG light chain	None
Cerebellar haemorrhage	None
Cerebellar hemorrhage	None
Abnormality of B cells	None
Abnormal B cells	None
Abnormal B cell morphology	None
Reduced hematocrit	None
Low hematocrit	None
Reduced Hct	None
Increased megakaryocyte colony forming unit count	None
Abnormal PT	None
Abnormal prothrombin time	None
Oligoclonal elevation of circulating IgA	None
Increased haemoglobin concentration	None
Increased hemoglobin concentration	None
Increased Hb concentration	None
Fetal posterior fossa hemorrhage	None
Fetal extra-axial hemorrhage	None
Specific pneumococcal antibody deficiency	None
Decreased specific pneumococcal antibody level	None
Low pneumococcal antibody titer	None
Abnormal eosinophil count	None
Chronic leukaemia	None
Chronic blood cancer	None
Chronic leukemia	None
Dysplastic erythropoesis	None
Increased bleeding time	None
Prolonged bleeding time	None
Decreased platelet P2Y12 receptor	None
Chronic neutropenia	None
Abnormal eosinophil morphology	None
Abnormality of eosinophils	None
Decreased level of histidine-rich glycoprotein	None
Decreased platelet glycoprotein Ib	None
Decreased proportion of CD19+CD27+IgD- cells	None
Decreased proportion of class-switched memory B cells	None
Abnormal proportion of memory B cells	None
Sea-blue histiocytosis	None
Sea-blue histiocyte	None
Giant neutrophil granules	None
Decreased proportion of CD4-positive effector memory T cells	None
Reduced proportion of CD4+ effector memory T cells	None
Decreased proportion of CD4+ effector memory T cells	None
Decreased proportion of effector memory CD4-positive, alpha-beta T cells	None
Increased red blood cell mass	None
Increased RBC mass	None
Abnormal platelet shape	None
Imbalanced Hb synthesis	None
Imbalanced hemoglobin synthesis	None
Imbalanced haemoglobin synthesis	None
Increased multinucleated megakaryocyte count	None
B cell lymphoma	None
B-cell lymphoma	None
Abnormal natural killer cell count	None
Abnormal number of natural killer cells	None
Abnormal NK cell count	None
Abnormality of natural killer cell count	None
Abnormal platelet lysosome secretion	None
Myelofibrosis	None
Abnormal erythrocyte volume	None
Abnormal mean corpuscular volume	None
Abnormal MCV	None
Abnormal delayed hypersensitivity skin test	None
Increased proportion of marginal zone B cells	None
Submacular haemorrhage	None
Sub-macular hemorrhage	None
Sub-macular haemorrhage	None
Submacular hemorrhage	None
Abnormal myeloid cell morphology	None
Immunoglobulin IgG2 deficiency	None
Reduced IgG2 levels	None
Decreased circulating IgG2 level	None
Decreased IgG2 level in blood	None
IgM heavy chain paraproteinemia	None
Poikilocytosis	None
Oligoclonal elevation of circulating IgM	None
Increased proportion of plasmablasts	None
Pyridoxine-responsive sideroblastic anaemia	None
Pyridoxine-responsive sideroblastic anemia	None
Abnormal proportion of transitional B cells	None
Abnormal proportion of CD19+CD38+IgM+ cells	None
Primary central nervous system lymphoma	None
Primary CNS lymphoma	None
Hypersideremic anaemia	None
Hypersideremic anemia	None
Sideroblastic anemia	None
Sideroblastic anaemia	None
Reduced red cell adenosine deaminase level	None
Increased anti-dairy IgE antibody level	None
Increased anti-dairy protein IgE antibody level	None
Postcoital vaginal bleeding	None
Bleeding after sex	None
Increased proportion of memory B cells	None
Increased hepatitis B virus antibody level	None
Blood tumor	None
Blood tumour	None
Haematological neoplasm	None
Hematological neoplasm	None
Absent cellular immunity	None
Lack of T cell function	None
Partial absence of specific antibody response to unconjugated pneumococcus vaccine	None
Michaelis-Gutmann bodies	None
Malakoplakia	None
Nonspherocytic hemolytic anaemia	None
Nonspherocytic hemolytic anemia	None
Complete or near-complete absence of specific antibody response to tetanus vaccine	None
Abnormal factor IX activity	None
Abnormality of neutrophil morphology	None
Grade III fetal intracranial hemorrhage	None
Fetal intraventricular hemorrhage with ventriculomegaly	None
Abnormal white blood cell count	None
Abnormal leukocyte count	None
Increased mean corpuscular volume	None
Increased MCV	None
Erythrocyte macrocytosis	None
Increased lymphocyte apoptosis	None
Decreased specific antibody response to polysaccharide vaccine	None
Abnormal platelet membrane protein expression	None
Impaired ADP-induced platelet aggregation	None
Lymphoma	None
Cancer of lymphatic system	None
Decreased level of tPA	None
Decreased level of tissue plasminogen activator	None
Decreased lymphocyte proliferation in response to mitogen	None
Reduced lymphocyte proliferation to mitogen	None
Impaired ristocetin-induced platelet aggregation	None
Autoimmune thrombocytopenia	None
Idiopathic thrombocytopenia	None
Immune thrombocytopenia	None
Idiopathic thrombocytopenic purpura	None
Increased proportion of central memory CD8-positive, alpha-beta T cells	None
Abnormally low T cell receptor excision circle level	None
Iron-deficiency anaemia	None
Iron deficiency anaemia	None
Iron-deficiency anemia	None
Iron deficiency anemia	None
Ferropenic	None
Increased circulating specific IgE antibody	None
Irregular end part of innermost thighbone	None
Irregular capital femoral epiphysis	None
Irregular capital femoral epiphyses	None
Irregular proximal femoral epiphyses	None
Curved ring finger bone	None
Curved phalanges of the 4th finger	None
Partial/complete duplication of the proximal phalanges of the hand	None
Duplication of the proximal phalanx of hand	None
Duplication of the innermost bones of hand	None
Triangular shaped distal phalanx of the 2nd finger	None
Triangular shaped outermost bone of the 2nd finger	None
Wide long bone of upper arm	None
Broad humerus	None
Wide humerus	None
Bunion	None
Lateral deviation of halluces	None
Hallux valgus	None
Lateral deviation of great toe	None
Fragmentation of the end part of the innermost bone of the 3rd toe	None
Fragmentation of the epiphysis of the proximal phalanx of the 3rd toe	None
Avulsion fractured humerus	None
Muscle weakness in lower limbs	None
Lower extremity weakness	None
Leg weakness	None
Lower limb muscle weakness	None
Lower limb weakness	None
Phalangeal dislocation	None
Fractured cuboid bone	None
bone cuboid bone	None
Curved outermost bone of the 3rd toe	None
Curved distal phalanx of the 3rd toe	None
Fused innermost bones of middle finger with middle long bone of hand	None
Symphalangism of the proximal phalanx of the 3rd finger with the 3rd metacarpal	None
Bullet-shaped 1st long bone of foot	None
Bullet-shaped 1st metatarsal	None
Slender ulna	None
Absent/small 2nd toe	None
Absent/underdeveloped 2nd toe	None
Aplasia/Hypoplasia of the 2nd toe	None
Large distal femoral epiphyses	None
Enlargement of the outermost thighbone end part	None
Enlargement of the distal femoral epiphysis	None
Symphalangism of the distal and middle phalanges of the 3rd finger	None
Fused outermost and middle bones of middle finger	None
Distal/middle symphalangism of 3rd finger	None
Sclerosis of metaphyses of the upper limbs	None
Increased bone density in wide portion of the upper limb bones	None
Camptodactyly of 2nd-5th fingers	None
Short outermost bone of the 3rd toe	None
Short distal phalanx of the third toe	None
Short distal phalanx of the 3rd toe	None
Hypoplastic/small distal phalanx of the 3rd toe	None
Partial/complete duplication of the middle phalanges of the hand	None
Duplication of the middle phalanx of hand	None
Duplication of the middle bones of hand	None
Cone-shaped epiphysis of the proximal phalanx of the 2nd finger	None
Cone-shaped end part of innermost long bone of index finger	None
Cone-shaped epiphysis of proximal index finger phalanx	None
Fixed elbow flexion	None
Absent epiphysis of the distal phalanx of the 3rd toe	None
Absent end part of the outermost bone of the 3rd toe	None
bone distal phalanx	None
Fractured distal phalanx	None
Absent end part of fingers	None
Absent epiphyses of the phalanges of the hand	None
Absent epiphyses of the fingers	None
Ivory epiphysis of the proximal phalanx of the 2nd finger	None
Increased bone density of end part of the innermost bone of the index finger	None
Contracture of the metatarsophalangeal joint of the 3rd toe	None
Small end part of the outermost bone of pinkie finger	None
Small end part of the outermost bone of little finger	None
Small epiphysis of the distal phalanx of the 5th finger	None
Small end part of the outermost bone of pinky finger	None
Duplication of phalanx of toe	None
Duplicated toe bone	None
Partial/complete duplication of the phalanges of the toes	None
Enlarged end part of the outermost bone of the pinky toe	None
Enlarged end part of the outermost bone of the pinkie toe	None
Enlarged epiphysis of the distal phalanx of the 5th toe	None
Enlarged end part of the outermost bone of the little toe	None
Osteolysis involving bones of the upper limbs	None
Underdeveloped/absent pec muscle	None
Pectoral muscle hypoplasia/aplasia	None
Small/absent pec muscle	None
Sclerosis of the proximal phalanx of the 2nd finger	None
Increased bone density in the innermost bone of the index finger	None
Dislocation of the femoral head	None
Dislocated femoral heads	None
Dislocated head of thigh bone	None
Cupped radial metaphyses	None
Cortical diaphyseal irregularity of the upper limbs	None
Fractured head of femur	None
bone head of femur	None
Acetabular angle flat	None
Flat acetabular roof	None
Flattened acetabular roof	None
Flat acetabular roofs	None
Horizontal acetabular roofs	None
Horizontal acetabular roof	None
Horizontal acetabulae	None
Uneven increase in bone density in 3rd toe bone	None
Patchy sclerosis of the phalanges of the 3rd toe	None
Patchy sclerosis of 3rd toe phalanx	None
Round end part of long bone in upper arm	None
Round humeral epiphyses	None
Short middle phalanx of the 4th finger	None
Short middle phalanx of ring finger	None
Short middle bone of 4th finger	None
Brachymesophalangy IV (finger)	None
Hypoplastic/small middle phalanx of ring finger	None
Hypoplastic/small middle phalanx of the 4th finger	None
Increased dermatoglyphic whorls	None
Small toe	None
Fragmentation of the epiphysis of the 1st metacarpal	None
Fragmentation of the end part of the 1st long bone of hand	None
Serpentine fibula	None
S-shaped calf bone	None
Irregular epiphysis of the distal phalanx of the 2nd toe	None
Irregular end part of the outermost bone of the 2nd toe	None
Bullet-shaped middle toe phalanx	None
Bullet-shaped middle phalanges of the toes	None
Bullet-shaped middle bones of the toes	None
Palmoplantar cutis gyrata	None
Cutis gyrata of palms and soles	None
Hypertrophy of skin of soles	None
Thick skin of soles	None
Wide outermost end of long bone	None
Distal widening of metacarpals	None
Absence of skin creases over distal interphalangeal joints	None
Distal finger flexion creases absent	None
Absent distal interphalangeal creases	None
Aplasia of the distal interphalangeal creases	None
Underdeveloped innermost upper end of calf bone	None
Hypoplasia of proximal fibula	None
Small innermost upper end of calf bone	None
Partial/complete duplication of the distal phalanx of the 3rd toe	None
Duplication of the outermost bone of the 3rd toe	None
Duplication of the distal phalanx of the third toe	None
Duplication of the distal phalanx of the 3rd toe	None
Calcification of the interosseus membrane of the forearm	None
Fragmentation of the end part of the little toe bone	None
Fragmentation of the end part of the pinky toe bone	None
Fragmentation of the epiphyses of the 5th toe	None
Fragmentation of the end part of the pinkie toe bone	None
Bullet-shaped middle phalanx of the 3rd toe	None
Bullet-shaped middle bone of the 3rd toe	None
Contracture of the distal interphalangeal joint of the 4th finger	None
Acromesomelia	None
Insertional polydactyly	None
Central polydactyly	None
Mesoaxial polydactyly	None
Intercalary polydactyly	None
Bracket shaped end part of innermost long bone of the middle finger	None
Bracket epiphysis of the proximal phalanx of the 3rd finger	None
Complete duplication of the proximal phalanx of the 3rd finger	None
Complete duplication of the innermost bone of the 3rd finger	None
Pseudoepiphysis of the middle phalanx of the 2nd toe	None
Pseudoepiphyses of second metacarpal	None
Pseudoepiphysis of the 2nd metacarpal	None
Extra bone on end of second long bone of hand	None
Bracket shaped end part of the thumb bone	None
Bracket epiphyses of the thumb	None
Bilateral camptodactyly	None
Small end part of middle finger bone	None
Small epiphyses of the 3rd finger	None
Symphalangism affecting the middle phalanx of the 3rd toe	None
Fused middle bones of 3rd toe	None
Pseudoepiphyses of the toes	None
Abnormally shaped wrist bones	None
Abnormally shaped carpal bones	None
Scapular winging	None
Winged scapulas	None
Scapula alata	None
Scapular weakness	None
Winged scapulae	None
Winged shoulder blade	None
Trident acetabula	None
Trident acetabulum	None
Abnormality of the epiphysis of the proximal phalanx of the 5th toe	None
Abnormality of the end part of the innermost bone of the little toe	None
Abnormality of the end part of the innermost bone of the pinkie toe	None
Abnormality of the end part of the innermost bone of the pinky toe	None
Streaky metaphyseal sclerosis	None
Streak increase in bone density in wide portion of wide bone	None
Aplasia/hypoplasia of the 1st metatarsal	None
Absent/small 1st long bone of foot	None
Absent/underdeveloped 1st long bone of foot	None
Abnormality of the joint spaces of the elbow	None
Curved 1st long bone of hand	None
Curved 1st metacarpal	None
Absent/small innermost ring finger bone	None
Absent/underdeveloped innermost ring finger bone	None
Aplasia/Hypoplasia of the proximal phalanx of the 4th finger	None
Polydactyly affecting the 3rd finger	None
Extra middle finger	None
Irregular patellar contour	None
Irregular patellae	None
Irregular patellar margins	None
Ectopic accesory toe-like appendage	None
Partial/complete duplication of the middle phalanges of the toes	None
Duplication of middle phalanx of toe	None
Partial/complete duplication of the middle bones of the toes	None
Hardening of ankle bones	None
Abnormal tarsal ossification	None
Abnormal maturation of ankle bones	None
