Inguinal hernia	HP:0000023
Blistering by histological location	None
Hyperpigmentation of exposed areas	None
Hyperpigmentation in sun-exposed areas	None
Increased pigmentation in sun-exposed areas	None
Dermatitis, Atopic	None
Atopic dermatitis	None
Baby eczema	None
Atopic dermatitis, chronic	None
Spinal nerve root neurofibromas, symmetric, multiple	None
Symmetric spinal nerve root neurofibromas	None
Depigmentation/hyperpigmentation of skin	None
Ingrown nail	None
Maculopapular exanthema	None
Absent thumbnail	None
Palmar pits	None
Onycholysis of fingernails	None
Onycholysis of fingernail	None
Detachment of fingernails	None
Stye of eyelid	None
Hordeolum	None
Red bump on eyelid	None
Generalized abnormality of skin	None
Generalised abnormality of skin	None
Abnormality of the palmar creases	None
Abnormality of the palm lines	None
Perioral radial furrowing	None
Bruising susceptibility	None
Easy bruising	None
Easy bruisability	None
Bruisability	None
Bruise easily	None
Prominent veins on trunk	None
Dense eyebrow	None
Prominent eyebrows	None
Thick eyebrow	None
Bushy eyebrows	None
Heavy eyebrows	None
Hypertrichosis of the eyebrow	None
Hypertrichosis of the eyebrows	None
Thick eyebrows	None
Onycholysis	None
Detachment of nail	None
Oncholysis	None
Multiple birthmarks	None
Multiple cafe-au-lait spots	None
Multiple flat light-brown marks on skin	None
Whitehead	None
Closed comedo	None
Neutrophilic urticarial dermatosis	None
Absence of sebaceous glands	None
Absent sebaceous glands	None
Chromosome breakage	None
Increased chromosomal breakage rate	None
High frequency of chromosome breaks in lymphocytes	None
Tendency to chromosomal breakage	None
Multiple chromosomal breaks	None
Increased chromosomal breakage	None
Increased intracellular Na+ levels	None
High intracellular Na	None
Increased intracellular sodium	None
Abnormal circulating IgD level	None
Abnormal IgD level in blood	None
Decreased mitochondrial malic enzyme	None
Mitochondrial malic enzyme reduced	None
Abnormal apoptosis	None
Abnormal T cell proliferation	None
Abnormal chromosome morphology	None
Cardiomyocyte mitochondrial proliferation	None
Chronic (near) absent circulating IgG3	None
Chronic (near) absent IgG3 in blood	None
Thin zona pellucida	None
Cellular hypersensitivity to mitomycin C	None
Increased circulating IgG1 level	None
Increased circulating IgG2 level	None
Impaired Ig class switch recombination	None
Impaired B-lymphocyte isotype switching	None
Increased susceptibility to spontaneous sister chromatid exchange	None
IgG heavy chain paraproteinemia	None
Gamma heavy-chain disease	None
Long chain 3 hydroxyacyl coA dehydrogenase deficiency	None
Decreased 3-hydroxyacyl-CoA dehydrogenase level	None
Short-chain 3-hydroxyacyl-coenzyme A dehydrogenase deficiency	None
Medium and short-chain L-3-hydroxyacyl-coenzyme A dehydrogenase deficiency	None
Defective T cell proliferation	None
Abnormal immunoglobulin level in body fluid	None
Mitochondrial swelling	None
Antigen-specific T cell proliferation defect	None
Reduced antigen-specific T cell proliferation	None
Impaired cellular adaptive immune response	None
Impaired Ag-specific T cell proliferation	None
Impaired activated T cell proliferation	None
Increased activity of mitochondrial respiratory chain	None
Chronic absent circulating total IgG	None
Chronic (near) absent total IgG in blood	None
Cellular hypersensitivity to diepoxybutane	None
Chronic partially decreased IgG2 in blood	None
Chronic partially decreased circulating IgG2	None
Decreased lymphocyte apoptosis	None
Defective lymphocyte apoptosis	None
Abnormal serum immunoglobulin concentration	None
Abnormal immunoglobulin concentration	None
Abnormal immunoglobulin level	None
Abnormal serum immunoglobulin levels	None
Abnormal serum level of immunoglobulin	None
Immunoglobulin abnormality	None
Increased cellular sensitivity to UV light	None
Perivascular pseudorosette	None
Increased immunoglobulin level in body fluid	None
Abnormal Langerhans cell morphology	None
Hypogammaglobulinemia	None
Decreased antibody level in blood	None
Decreased serum immunoglobulin	None
Reduced immunoglobulin levels	None
Immunoglobulin deficiency	None
Decreased immunoglobulin level	None
Decreased circulating antibody level	None
Immunoglobulin IgG2 deficiency	None
Reduced IgG2 levels	None
Decreased circulating IgG2 level	None
Decreased IgG2 level in blood	None
Increased sensitivity to ionising radiation	None
Increased sensitivity to ionizing radiation	None
Abnormal flow cytometry test result	None
Monoclonal elevation of IgG heavy chain	None
Reduced granulocyte CD59 level	None
Complete or near-complete absence of isohemagglutinins	None
Absent isohemagglutinin level	None
Absent natural antibody to blood group agents	None
Partial absence of specific antibody response to Haemophilus influenzae type b (Hib) vaccine	None
Abnormal lymphocyte proliferation	None
Increased anti-galactose-alpha-1, 3 galactose IgE antibody level	None
Increased anti-alpha-gal IgE antibody level	None
Decreased activity of mitochondrial complex I	None
Respiratory complex I deficiency	None
Zebra bodies	None
Increased oocyte death	None
Decreased lymphocyte proliferation in response to mitogen	None
Reduced lymphocyte proliferation to mitogen	None
Transient decreased circulating IgE	None
Transient decreased IgE in blood	None
Defective interstrand cross-link repair	None
Increased anti-gluten IgE antibody level	None
Increased level of anti-gluten IgE antibody	None
Flexner-Wintersteiner rosette	None
Fibroblast metachromasia	None
Alpha heavy chain disease	None
IgA heavy chain paraproteinemia	None
IgA deficiency	None
Decreased immunoglobulin A	None
Decreased IgA	None
Reduced IgA levels	None
Low levels of immunoglobulin A	None
Decreased circulating IgA level	None
Gamma-A globulin deficiency	None
Complete or near-complete absence of specific antibody response to meningococcus vaccine	None
Defective lymphocyte proliferation to anti-CD3	None
Decreased lymphocyte proliferation in response to anti-CD3	None
Defective proliferation of lymphocytes following anti-CD3 stimulation	None
Reduced granulocyte CD18 level	None
Abnormality of glycosaminoglycan metabolism	None
Increased hepatitis C virus antibody level	None
Whole-immunoglobulin paraproteinemia	None
Increased anti-animal dander IgE antibody level	None
Increased level of anti-dander IgE antibody	None
Abnormal natural killer cell physiology	None
Decreased IgG1 level in blood	None
Decreased circulating IgG1 level	None
Cellular metachromasia	None
Decreased specific antibody response to infection	None
Reduced fibroblast CD16 level	None
Abnormality of lysosomal metabolism	None
Complete or near-complete absence of specific antibody response to hepatitis B vaccine	None
Oligoclonal T cell expansion	None
Increased level of anti-seafood IgE antibody	None
Increased anti-seafood IgE antibody level	None
Increased circulating IgG4 level	None
Decreased expression of GPI-anchored proteins on the cell surface	None
Decreased activity of mitochondrial complex IV	None
Respiratory complex IV deficiency	None
Abnormality of mucopolysaccharide metabolism	None
Reduced granulocyte surface marker level	None
Increased circulating specific IgE antibody	None
Abnormal cardiomyocyte plakoglobin staining	None
Absent specific antibody response	None
Waldenstrom macroglobulinemia	None
Monoclonal immunoglobulin M proteinemia	None
Abnormality of B cell physiology	None
Reduced B cell function	None
Partial absence of specific antibody response to hepatitis B vaccine	None
Chromosomal breakage induced by crosslinking agents	None
Chromosomal breakage induced by diepoxybutane	None
Chromosomal breakage induced by mitomycin C	None
Increased hepatitis B virus antibody level	None
Polyclonal elevation of circulating IgE	None
Mitochondrial lysine transport defect	None
Abnormality of the cell cycle	None
Abnormality of chromosome condensation	None
Absent Birbeck granules in Langerhans cells	None
Abnormal iron deposition in mitochondria	None
Increased anti-animal protein IgE antibody level	None
Increased level of anti-animal protein IgE antibody	None
Cardiomyocyte inclusion bodies	None
Deficiency or absence of cytochrome b	None
Deficiency or absence of cytochrome b(-245)	None
Increased anti-dairy IgE antibody level	None
Increased anti-dairy protein IgE antibody level	None
Decreased mitochondrial number	None
Oligoclonal elevation of circulating IgA	None
Chronic partially decreased circulating IgG4	None
Chronic partially decreased IgG4 in blood	None
Dysgammaglobulinemia	None
IgA hypergammaglobulinemia	None
Increased circulating IgA level	None
Increased serum IgA	None
Elevated serum IgA	None
Increased levels of IgA	None
Elevated IgA	None
Abnormal zona pellucida morphology	None
Abnormal cellular physiology	None
Abnormality of cell physiology	None
Transient decreased circulating IgG4	None
Transient decreased IgG4 in blood	None
Homer Wright rosette	None
Intraaxonal accumulation of curvilinear autofluorescent lipopigment storage material	None
Intraaxonal accumulation of curvilinear profiles	None
Abnormal lymphocyte apoptosis	None
Chronic decreased circulating IgG1	None
Chronic decreased IgG1 in blood	None
IgM deficiency	None
Decreased IgM	None
Decreased IgM level	None
Decreased circulating total IgM	None
Reduced IgM levels	None
Cardiomyocyte hypertrophy	None
Myocyte cellular hypertrophy	None
Increased anti-parasite IgE antibody level	None
Lipogranulomatosis	None
Decreased circulating IgD	None
Decreased IgD	None
Decreased IgD in blood	None
IgD deficiency	None
Decreased specific anti-polysaccharide antibody level	None
Low specific anti-polysaccharide antibody titer	None
Depressed antibody response to polysaccharide antigens	None
Specific anti-polysaccharide antibody deficiency	None
Increased level of antigen-precipitating IgG antibodies	None
Increased circulating precipitin level	None
Defective B cell differentiation	None
Heavy-chain paraproteinemia	None
Monoclonal elevation of IgG lambda chain	None
Complete or near-complete absence of specific antibody response to unconjugated pneumococcus vaccine	None
Intranuclear cardiomyocyte mitochondria	None
Decreased activity of the pyruvate dehydrogenase complex	None
Decreased activity of the PDH complex	None
Pyruvate dehydrogenase complex deficiency	None
Increased circulating IgM level	None
Increased IgM levels	None
Increased levels of IgM	None
Abnormal lysosomal morphology	None
Abnormal circulating IgE level	None
Abnormal IgE level in blood	None
Decreased circulating IgG3 level	None
Decreased IgG3 level in blood	None
Transient decreased circulating IgG3	None
Transient decreased IgG3 in blood	None
Partial absence of specific antibody response to tetanus vaccine	None
IgM heavy chain paraproteinemia	None
Abnormal CD25 upregulation upon TCR activation	None
Chronic decreased IgE in blood	None
Chronic decreased circulating IgE	None
Monoclonal elevation of circulating IgA	None
Abnormality of T cell physiology	None
Increased mitochondrial number	None
Premature chromatid separation	None
Panhypogammaglobulinaemia	None
Panypogammaglobulinemia	None
Panhypogammaglobulinemia	None
Abnormal CD69 upregulation upon TCR activation	None
Abnormal T-cell activation	None
Abnormal T-lymphocyte activation	None
Abnormal T cell activation	None
Abnormal T lymphocyte activation	None
Mitochondrial respiratory chain defects	None
Decreased plasma free carnitine	None
Increased hepatitis A virus antibody level	None
Abnormal distribution of cell junction proteins in buccal mucosal cells	None
Decreased immunoglobulin level in body fluid	None
Increased level of anti-plant based food allergen IgE antibody	None
Increased anti-plant based food allergen IgE antibody level	None
Abnormal activity of mitochondrial respiratory chain	None
Short telomere length	None
Abnormal cell morphology	None
Polyclonal elevation of circulating IgG	None
Increased anti-nut food product IgE antibody level	None
Abnormal B cell proliferation	None
Mitochondrial propionyl-CoA carboxylase defect	None
Mitochondrial PCC defect	None
Agammaglobulinaemia	None
Agammaglobulinemia	None
Increased circulating IgG subclass	None
Curvilinear intracellular accumulation of autofluorescent lipopigment storage material	None
Curvilinear profiles ultrastructurally	None
Curvilinear profiles ultrastructurally in cells	None
Intracellular curvilinear profiles on ultrastructural analysis	None
Absence of delayed hypersensitivity skin test	None
Lack of delayed skin hypersensitivity reaction	None
Cutaneous anergy	None
Oligoclonal elevation of circulating IgG	None
Decreased activity of mitochondrial ATP synthase complex	None
Respiratory complex deficiency, ATPase deficiency	None
Reduced granulocyte CD55 level	None
Endopolyploidy on chromosome studies of bone marrow	None
Transient decreased circulating IgA	None
Increased anti-house dust mite IgE antibody level	None
Increased anti-house dust IgE antibody level	None
Increased level of anti-house dust IgE antibody	None
Increased anti-insect IgE antibody level	None
Transient decreased circulating total IgG	None
Decreased IgG subclass level in blood	None
Decreased circulating IgG subclass level	None
Decreased specific antibody response to vaccination	None
Cardiomyocyte degeneration	None
Reduced granulocyte CD16 level	None
Defective DNA repair after ultraviolet radiation damage	None
Reduced reactive oxygen species production in neutrophils	None
Elevated intracellular cystine	None
Abnormal cardiomyocyte mitochondrial morphology	None
Polyclonal elevation of circulating IgA	None
Decreased serum IgG	None
Decreased circulating IgG level	None
Decreased IgG level in blood	None
Decreased IgG level	None
IgG deficiency	None
Reduced IgG levels	None
Decreased gamma-globin expression	None
Decreased immunoglobulin G	None
Abnormality of chromosome segregation	None
Impaired memory B cell generation	None
Fingerprint intracellular accumulation of autofluorescent lipopigment storage material	None
Fingerprint profiles ultrastructurally in cells	None
Fingerprint profiles ultrastructurally	None
Decreased plasma carnitine	None
Carnitine deficiency	None
Chronic decreased IgG3 in blood	None
Chronic decreased circulating IgG3	None
Abnormal mitochondrion morphology	None
Abnormal mitochondrial morphology	None
Chronic (near) absent IgM in blood	None
Chronic absent circulating IgD	None
Increased anti-meat allergen IgE antibody level	None
Decreased circulating level of specific antibody	None
Abnormal specific antibody response	None
Decreased specific antibody in blood	None
Specific antibody deficiency	None
Oligoclonal elevation of circulating IgM	None
Deficiency of N-acetylglucosamine-1-phosphotransferase	None
Megamitochondria	None
Mitochondrial hypertrophy	None
Decreased FasL-mediated apoptosis	None
Partial absence of specific antibody response to unconjugated pneumococcus vaccine	None
Abnormal telomere morphology	None
Partial absence of specific antibody response to meningococcus vaccine	None
Monoclonal elevation of IgG	None
Increased anti-egg IgE antibody level	None
Monoclonal elevation of IgG kappa chain	None
Abnormal cadiomyocyte dystrophin staining	None
Folate-dependent fragile site at Xq28	None
Acid phosphatase elevated	None
Elevated serum acid phosphatase	None
Abnormal delayed hypersensitivity skin test	None
Pineocytomatous rosette	None
Neurocytic rosette	None
Chronic (near) absent circulating IgG1	None
Chronic (near) absent IgG1 in blood	None
Increased IgG level	None
Increased total IgG in blood	None
Increased circulating IgG level	None
Increased levels of IgG	None
Abnormal cellular phenotype	None
Mitochondrial dysfunction	None
Abnormality of mitochondrial metabolism	None
Decreased CD25 upregulation upon TCR activation	None
Reduced IL2RA upregulation upon TCR activation	None
Poor CD25 upregulation upon TCR activation	None
Deficiency of delayed skin hypersensitivity	None
Decreased reactivity to skin test antigens	None
Impaired delayed hypersensitivity	None
Reduced delayed hypersensitivity	None
Chronic (near) absent circulating IgG4	None
Chronic (near) absent IgG4 in blood	None
Reduced fibroblast surface marker level	None
Mosaic attenuation pattern on pulmonary HRCT	None
Laryngeal stenosis	None
Shortened outer dynein arms	None
Hypercapnia	None
High blood carbon dioxide level	None
Hypercarbia	None
Decreased FEF25-75%	None
Decreased forced expiratory flow 25-75%	None
Increased respiratory rate or depth of breathing	None
Tachypnea	None
Polypnea	None
Unilateral pulmonary agenesis	None
Unilateral lung agenesis	None
Coughing up blood	None
Hemoptysis	None
Haemoptysis	None
Coughing up blood or blood-stained mucus	None
Reduced FEV1	None
Reduced forced expiratory volume in one second	None
Type 3 congenital pulmonary airway malformation	None
Bronchodysplasia	None
Anomalous origin of left pulmonary artery from ascending aorta	None
Laryngeal cleft	None
Laryngotracheal cleft	None
Laryngotracheoesophageal cleft i	None
Pulmonary bullae	None
Pulmonary bulla	None
Type 2 congenital pulmonary airway malformation	None
Abnormal respiratory epithelium morphology	None
peripheral pulmonary stenosis	None
Peripheral pulmonary artery stenosis	None
Peripheral pulmonic stenosis	None
Narrowing of peripheral lung artery	None
Lung cancer	None
Neoplasm of the lung	None
Lung tumour	None
Lung tumor	None
Decreased sensitivity to hypoxemia	None
Decreased sensitivity to hypoxaemia	None
Recurrent infections in bronchi and lungs	None
Recurrent bronchopulmonary infections	None
Abnormal alveolar volume	None
Aspiration	None
Pulmonary aspiration	None
Irregular septal thickening on pulmonary HRCT	None
Mucus plug	None
Decreased prebronchodilator forced expiratory flow 25-75%	None
Decreased pre bronchodilator forced expiratory flow 25-75%	None
Decreased pre-bronchodilator forced expiratory flow 25-75%	None
Decreased pre-bronchodilator FEF25-75%	None
Usual interstitial pneumonia	None
Type 4 total anomalous pulmonary venous connection	None
Mixed total anomalous pulmonary venous connection	None
Mixed total anomalous pulmonary venous connexion	None
Total anomalous pulmonary venous connection, mixed	None
Seal-like barking cough	None
Barking cough	None
Bronchopulmonary anastomosis	None
Intralobular lines	None
Intralobular septal thickening	None
Bilateral apical pulmonary fibrosis	None
Neoplasm of the nasopharynx	None
Tumor of the nasopharynx	None
Nasopharyngeal neoplasm	None
Neoplasia of the nasopharynx	None
Tumour of the nasopharynx	None
Decreased diffusing capacity	None
Decreased DLCO	None
Reduced vital capacity	None
Decreased vital capacity	None
Localised pulmonary haemorrhage	None
Localized pulmonary hemorrhage	None
Dminished respiratory ciliary beat frequency	None
Reduced respiratory ciliary beating frequency	None
Paradoxical respiration	None
Paradoxical breathing	None
Flail chest	None
Reversible airflow obstruction	None
Reversible pulmonary obstruction	None
Hemothorax	None
Pharyngeal edema	None
Throat swelling	None
Swollen throat	None
Pharyngeal oedema	None
Irreversible pulmonary obstruction	None
Irreversible airflow obstruction	None
Interstitial emphysema	None
Intermittent overbreathing	None
Episodic hyperventilation	None
Intermittent hyperventilation	None
Lung fibroma	None
Laryngeal anomalies	None
Abnormality of the larynx	None
Laryngeal abnormalities	None
Mediastinal mass	None
Recurrent aspiration pneumonia	None
Recurrent pneumonia due to aspiration,	None
Combined pre- and post-capillary pulmonary hypertension	None
Nodular-random pattern on pulmonary HRCT	None
Abnormal pulmonary alveolar system development	None
Pleural lymphangiectasia	None
Increased airway neuroepithelial bodies	None
Post-capillary pulmonary hypertension	None
Postcapillary pulmonary hypertension	None
Neoplasm of the tracheobronchial system	None
Abnormal respiratory system morphology	None
Polyalveolar lobe	None
Tracheal neoplasm	None
Neoplasm of the trachea	None
Insufficient response to short acting pulmonary vasodilator	None
Intrapulmonary sequestration	None
Anomalous origin of one pulmonary artery from ascending aorta	None
Hemitruncus	None
Posterior pharyngeal cleft	None
Recurrent viral upper respiratory tract infections	None
Orthodeoxia	None
Pulmonary arterial hypertension with positive acute response to NO challenge	None
Underdeveloped lung veins	None
Hypoplastic pulmonary veins	None
Pulmonary eosinophilic infiltration	None
Pulmonary eosinophilia	None
Pulmonary eosinophilic infiltrate	None
Eosinophilic pulmonary infiltration	None
Eosinophilic pneumonia	None
Abnormal pulmonary alveolar system morphology	None
Pseudocroup	None
Viral croup	None
Subglottic laryngitis	None
Spasmodic croup	None
Laryngitis	None
Croup	None
Bradypnea	None
Respiratory failure	None
Pleural mesothelioma	None
Whooping cough	None
Subpleural honeycombing	None
Accumulation of hemosiderin laden alveolar macrophages	None
Hemosiderin-laden macrophages in bronchoalveolar fluid	None
Siderophages in bronchoalveolar fluid	None
Apnoea	None
Apnea	None
Absence of spontaneous respiration	None
Apneic episodes	None
Bifid epiglottis	None
Platypnea	None
Cardiorespiratory arrest	None
Continuous diaphragm sign	None
Bronchiolectasis	None
Bronchiolectasia	None
Abnormal size of nasopharyngeal adenoids	None
Recurrent streptococcus pneumoniae infections	None
Abnormal blood O2 level	None
Abnormal blood oxygen levels	None
Abnormal blood oxygen level	None
Abnormal O2 blood concentration	None
Abnormal level of proteins in the broncho-alveolar fluid	None
Abnormal biochemical composition of broncho-alveolar fluid	None
Abnormal bronchoalveolar fluid protein level	None
Abnormal pulmonary artery physiology	None
Inferior mediastinal mass	None
Pulmonary atelectasis	None
Partial or complete collapse of part or entire lung	None
Atelectasis	None
Silhouette sign	None
Recurrent upper and lower respiratory tract infections	None
Acellular airway casts	None
Mucin casts	None
Type II airway casts	None
Multiple pulmonary interstitial hyalinized nodules	None
Pulmonary arteriovenous malformation	None
Pulmonary AV malformation	None
Multiple bilateral pneumothoraces	None
Aplasia of the epiglottis	None
Absent epiglottis	None
Pulmonary infections	None
Pneumonia, recurrent episodes	None
Recurrent pulmonary infections	None
Pneumonia, recurrent	None
Recurrent pneumonia	None
Pulmonary infection	None
Multiple pulmonary infections	None
pulmonary infections, recurrent	None
Pulmonary myomatosis	None
Pulmonary lymphangiomyomatosis	None
Lymphangioleiomyomatosis	None
Abnormal larynx morphology	None
Pleural empyema	None
Pyothorax	None
Upper airway obstruction	None
Immotile cilia	None
Bronchiectasis	None
Permanent enlargement of the airways of the lungs	None
Nocturnal hypopnea	None
Nocturnal under breathing	None
Nocturnal slow breathing	None
Hypoventilation during sleep	None
Nocturnal hypoventilation	None
Pure ground-glass pulmonary nodule	None
Respiratory function loss	None
Respiratory impairment	None
Respiratory insufficiency	None
Abnormal mucociliary clearance	None
Abnormal mucociliary transport	None
Squamous cell lung carcinoma	None
Interlobular septal thickening	None
Septal lines (pulmonary CT finding)	None
Septal thickening (pulmonary CT finding)	None
Interlobular lines (pulmonary CT finding)	None
Short lines (pumonary CT finding)	None
Peripheral lines (pulmonary CT finding)	None
Interlobular septal thickening on pulmonary HRCT	None
Type II pneumocyte hypertrophy	None
Hypertrophic alveolar type II pneumocytes	None
Hypertrophic alveolar type II cells	None
Precapillary pulmonary hypertension	None
Pre-capillary pulmonary hypertension	None
Reduced functional residual capacity	None
Abnormal bronchus physiology	None
Pulmonary fat embolism	None
Fat embolism	None
Respiratory cilia have shortened or absent outer dynein arms	None
Absent/shortened outer dynein arms	None
Labored breathing	None
Breathing difficulties	None
Respiratory difficulties	None
Respiratory distress	None
Bronchomalacia	None
Beaded septum sign	None
Aplasia/Hypoplasia of the Epiglottis	None
Shallow breathing	None
Hypopnea	None
Dynein arm defect of respiratory motile cilia	None
Progressive inspiratory stridor	None
Increased sputum production	None
Increased phlegm	None
Intralobular interstitial thickening	None
Pulmonary mass	None
Runny Nose	None
Nasal Discharge	None
Rhinorrhea	None
Nonspecific interstitial pneumonitis	None
NSIP	None
Temporally uniform pulmonary inflammation	None
Nonspecific interstitial pneumonia	None
Accessory cardiac bronchus	None
Nose cancer	None
Nasal tumor	None
Tumor of the nose	None
Neoplasia of the nose	None
Neoplasm of the nose	None
Tumour of the nose	None
Nasal tumour	None
Nasal neoplasm	None
Abnormal respiratory patterns	None
Abnormal pattern of respiration	None
Unusual breathing patterns	None
Diffuse alveolar haemorrhage	None
Diffuse alveolar hemorrhage	None
Abnormal aryepiglottic fold morphology	None
Abnormality of the aryepiglottic fold	None
Abnormal aryepiglottic folds	None
Absent/shortened dynein arms	None
Part-solid pulmonary nodule	None
Abnormal pharynx morphology	None
Recurrent bacterial URI	None
Recurrent bacterial upper respiratory tract infections	None
Tracheobronchmegaly	None
Pulmonary arterial atherosclerosis	None
Pulmonary blood flow redistribution	None
Absent respiratory ciliary axoneme radial spokes	None
Abnormal pulmonary situs morphology	None
Abnormality of pulmonary situs	None
Bronchial papilloma	None
Milky appearance of bronchoalveolar lavage fluid	None
Bronchial neoplasm	None
Abnormal lung lobation	None
Lung segmentation defects	None
Defective lung lobation	None
Type 1 congenital pulmonary airway malformation	None
Inspiratory crackles	None
Intralobar sequestration	None
Tree-in-bud pattern	None
Congenital bronchial atresia	None
Bronchial atresia	None
Absent bronchoalveolar surfactant-protein C	None
Abnormal pleura morphology	None
Abnormality of the pleura	None
Pulmonary bleb	None
Cystic pattern on pulmonary HRCT	None
Episodic tachypnea	None
Hyperpnea, episodic	None
Adenoiditis	None
Wet cough	None
Cough with mucus production	None
Productive cough	None
Bronchocele	None
Hyperinflation on pulmonary function test	None
Elevated RV/TLC ratio	None
Overinflation on pulmonary function test	None
Nasal flaring	None
Breathing dysregulation	None
Pulmonary capillary angioectasia	None
Absent inner dynein arms	None
Peripheral lung neovascularity	None
Nodular-perilymphatic pattern on pulmonary HRCT	None
Middle mediastinal mass	None
Black lung pattern on pulmonary HRCT	None
Decreased attenuation pattern on pulmonary HRCT	None
Orthopnea	None
Decreased width of pharynx	None
Decreased diameter of pharynx	None
Decreased volume of pharynx	None
Hypoplasia of the pharynx	None
Decreased length of pharynx	None
Underdevelopment of pharynx	None
Hypotrophic pharynx	None
Small pharynx	None
Decreased size of pharynx	None
Solid pulmonary nodule	None
Partial laryngeal atresia	None
Laryngeal web	None
Laryngeal webs	None
Abnormal pulmonary function test	None
Abnormality on pulmonary function testing	None
Abnormal spirometry test	None
Trouble breathing	None
Difficult to breathe	None
Panting	None
Difficulty breathing	None
Abnormal breathing	None
Shortness of breath	None
Dyspnea	None
Dyspnoea	None
Breathing difficulty	None
Bronchial asthma	None
Asthma	None
Reactive airway disease	None
Perifissural pulmonary nodule	None
Pulmonary embolism	None
Blood clot in artery of lung	None
Aplastic/Hypoplastic nasopharyngeal adenoids	None
Adenoids small or absent	None
Pulmonary hemorrhage	None
Intrapulmonary haemorrhage	None
Pulmonary haemorrhage	None
Intrapulmonary hemorrhage	None
Typical perifissural nodule	None
Early inspiratory crackles	None
Bronchiolitis obliterans organizing pneumonia	None
Cryptogenic organising pneumonia	None
Cryptogenic organizing pneumonia	None
BOOP	None
Bronchiolitis obliterans organising pneumonia	None
Abnormality in area between air sacs in lung	None
Abnormal lung parenchyma morphology	None
Interstitial lung disease	None
Interstitial pulmonary disease	None
Abnormal pulmonary interstitial morphology	None
Irregular respiratory rhythm	None
Irregular respiration	None
Pulmonary artery vasoconstriction	None
Acute severe asthma	None
Status asthmaticus	None
Subpleural curvilinear line	None
Complete tracheal rings	None
CTRD	None
Complete tracheal ring	None
Complete tracheal ring deformity	None
Intrapulmonary shunting	None
Intrapulmonary shunt	None
Displaced tracheal bronchus	None
Chronic sinopulmonary infection	None
Recurrent sinopulmonary infections	None
Recurrent sinus and lung infections	None
Abnormal sialylation of N-linked protein glycosylation	None
Reduced CSF lactate	None
Hypolactatorachia	None
Intolerance to protein	None
Elevated circulating O-butyrylcarnitine concentration	None
Elevated circulating butyrylcarnitine concentration	None
Hypernatremic dehydration	None
Chronic partially decreased IgG2 in blood	None
Chronic partially decreased circulating IgG2	None
Low urine phosphate levels	None
Hypophosphaturia	None
Elevated plasma linoleylcarnitine, C18:2	None
Elevated circulating linoleylcarnitine concentration	None
Increased fecal protoporphyrin concentration	None
Abnormal circulating C-peptide concentration	None
Abnormal C peptide level	None
Abnormal C-peptide level	None
Abnormal CSF tryptophan concentration	None
Abnormal tryptophan levels in cerebrospinal fluid	None
Elevated urine keto acid level	None
Hyperpyrexia	None
Aciduria	None
Acidic urine	None
Abnormal circulating carboxylic acid concentration	None
MODY	None
Maturity onset diabetes of the young	None
Maturity-onset diabetes of the young	None
Abnormal CSF biopterin concentration	None
Abnormal CSF biopterin level	None
Abnormal cerebrospinal fluid biopterin level	None
Complete or near-complete absence of specific antibody response to meningococcus vaccine	None
Elevated urinary homogentisic acid	None
Chronic (near) absent circulating IgG3	None
Chronic (near) absent IgG3 in blood	None
Increased concentration of sialylated N-glycans on glycoproteins	None
Increased sialylated N-glycan level	None
Positive meconium methadone test	None
Increased rate of premature chromosome condensation	None
Persistent viremia	None
Abnormal HDL cholesterol concentration	None
Mitochondrial respiratory chain defects	None
Increased urinary vanillylmandelic acid	None
Elevated urinary vanillylmandelic acid	None
Elevated sedimentation rate	None
High erythrocyte sedimentation rate	None
Increased erythrocyte sedimentation rate	None
High ESR	None
Raised erythrocyte sedimentation rate	None
Elevated ESR	None
Elevated erythrocyte sedimentation rate	None
Chronic metabolic acidosis	None
Hypermagnesiuria	None
Decreased serum creatinine	None
Reduced creatinine levels	None
Low blood creatinine level	None
Abnormal cellular physiology	None
Abnormality of cell physiology	None
Increased iduronate sulfatase level	None
Increased serum iduronate sulfatase level	None
Increased serum iduronate sulfatase	None
Acid phosphatase elevated	None
Elevated serum acid phosphatase	None
Increased circulating IgM level	None
Increased IgM levels	None
Increased levels of IgM	None
Low blood leucine levels	None
Decreased blood concentration of leucine	None
Hypoleucinemia	None
Abnormal CSF ornithine concentration	None
Abnormal ornithine levels in cerebrospinal fluid	None
Cutaneous amyloidosis	None
Increased cotinine level	None
Complete or near-complete absence of specific antibody response to Haemophilus influenzae type b (Hib) vaccine	None
Abnormal lysine levels in cerebrospinal fluid	None
Abnormal CSF lysine concentration	None
Elevated circulating glutaric acid concentration	None
Glutarate acidemia	None
Glutaric acidemia	None
Salt wasting	None
Renal salt-wasting	None
Renal salt wasting	None
Salt-wasting	None
Loss of salt in urine	None
Increased globoside Gb3 concentration	None
Increased globoside Gb3 level	None
Abnormal glucose oral tolerance test	None
Abnormal oral glucose tolerance	None
Increased HDL2a concentration	None
Elevated urinary aminoisobutyric acid	None
Elevated urine pyrophosphate	None
Abetalipoproteinemia	None
Increased sialyl T-antigen concentration	None
Increased monosialylated core 1 O-glycan level	None
Dependant oedema	None
Peripheral edema of lower extremity	None
Leg edema	None
Lower leg swelling	None
Dependant edema	None
Leg oedema	None
Peripheral oedema of lower extremity	None
Pedal edema	None
Oedema of the lower limbs	None
Edema of the lower limbs	None
Fluid accumulation in lower limbs	None
